t,q0,q1,q2,qd0,qd1,qd2,q_cmd0,q_cmd1,q_cmd2,tau0,tau1,tau2,tauIq0,tauIq1,tauIq2,foot_x,foot_y,foot_z,tgt_x,tgt_y,tgt_z,r_xy,L_m,yaw,ls_y,rs_x,rs_y,lag_rad,frozen,f_press_N,chassis,w0,w1,w2
283.5096,0.724763,-1.028499,0.769014,0.142857,-0.318680,-0.120880,0.724019,-1.046046,0.768651,-0.014872,-0.350952,-0.007262,-0.021978,-0.373627,-0.002442,-0.257747,-0.139687,0.215767,-0.258499,-0.140114,0.212603,0.293165,0.364007,2.821646,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.5195,0.724381,-1.028499,0.769396,-0.098900,-0.120880,0.032967,0.724019,-1.046046,0.768651,-0.007243,-0.350952,-0.014892,-0.021978,-0.368742,-0.021978,-0.257814,-0.139569,0.215765,-0.258499,-0.140114,0.212603,0.293168,0.364008,2.821686,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.5298,0.724381,-1.028880,0.769014,0.186813,-0.362637,-0.186813,0.724019,-1.046046,0.768651,-0.007243,-0.343323,-0.007262,0.002442,-0.363858,0.017094,-0.257774,-0.139627,0.215711,-0.258499,-0.140114,0.212603,0.293161,0.363970,2.821726,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
283.5397,0.724381,-1.028499,0.769014,-0.010990,-0.098900,-0.406593,0.724019,-1.046046,0.768651,-0.007243,-0.350952,-0.007262,-0.012210,-0.334555,-0.017094,-0.257757,-0.139615,0.215780,-0.258499,-0.140114,0.212603,0.293140,0.363995,2.821742,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.5500,0.724381,-1.028499,0.769396,0.054947,0.032967,0.076923,0.724019,-1.046046,0.768651,-0.007243,-0.350952,-0.014892,0.017094,-0.368742,0.017094,-0.257814,-0.139569,0.215765,-0.258499,-0.140114,0.212603,0.293168,0.364008,2.821756,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.5601,0.724381,-1.028499,0.769396,-0.076923,0.164837,0.362637,0.724019,-1.046046,0.768651,-0.007243,-0.350952,-0.014892,-0.026862,-0.363858,-0.017094,-0.257814,-0.139569,0.215765,-0.258499,-0.140114,0.212603,0.293168,0.364008,2.821754,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.5701,0.724381,-1.028499,0.769014,-0.186813,0.032967,-0.406593,0.724019,-1.046046,0.768651,-0.007243,-0.350952,-0.007262,-0.065934,-0.378510,-0.021978,-0.257757,-0.139615,0.215780,-0.258499,-0.140114,0.212603,0.293140,0.363995,2.821717,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.5804,0.724381,-1.028499,0.769396,-0.054947,-0.142857,-0.054947,0.724019,-1.046046,0.768651,-0.007243,-0.350952,-0.014892,-0.036630,-0.358974,-0.041514,-0.257814,-0.139569,0.215765,-0.258499,-0.140114,0.212603,0.293168,0.364008,2.821686,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.5904,0.724763,-1.028499,0.769396,0.318680,-0.186813,-0.098900,0.724019,-1.046046,0.768651,-0.014872,-0.350952,-0.014892,-0.031746,-0.339438,-0.021978,-0.257805,-0.139640,0.215751,-0.258499,-0.140114,0.212603,0.293194,0.364021,2.821636,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.6003,0.724381,-1.028499,0.769014,-0.538460,0.318680,-0.010990,0.724019,-1.046046,0.768651,-0.007243,-0.350952,-0.007262,-0.036630,-0.324786,-0.012210,-0.257757,-0.139615,0.215780,-0.258499,-0.140114,0.212603,0.293140,0.363995,2.821610,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.6104,0.724381,-1.028499,0.769396,-0.186813,-0.164837,0.340660,0.724019,-1.046046,0.768651,-0.007243,-0.350952,-0.014892,0.017094,-0.358974,-0.026862,-0.257814,-0.139569,0.215765,-0.258499,-0.140114,0.212603,0.293168,0.364008,2.821598,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.6204,0.724763,-1.028499,0.769014,-0.054947,-0.186813,-0.120880,0.724019,-1.046046,0.768651,-0.014872,-0.350952,-0.007262,-0.021978,-0.402930,-0.036630,-0.257747,-0.139687,0.215767,-0.258499,-0.140114,0.212603,0.293165,0.364007,2.821590,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.6306,0.724381,-1.028499,0.769396,-0.098900,0.010990,0.186813,0.724019,-1.046046,0.768651,-0.007243,-0.350952,-0.014892,-0.036630,-0.349206,-0.012210,-0.257814,-0.139569,0.215765,-0.258499,-0.140114,0.212603,0.293168,0.364008,2.821587,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.6406,0.724763,-1.028499,0.769396,0.142857,0.164837,0.076923,0.724019,-1.046046,0.768651,-0.014872,-0.350952,-0.014892,-0.070818,-0.300366,-0.051282,-0.257805,-0.139640,0.215751,-0.258499,-0.140114,0.212603,0.293194,0.364021,2.821591,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.6507,0.724763,-1.028499,0.769014,-0.098900,-0.076923,-0.428570,0.724019,-1.046046,0.768651,-0.014872,-0.350952,-0.007262,-0.036630,-0.383394,-0.031746,-0.257747,-0.139687,0.215767,-0.258499,-0.140114,0.212603,0.293165,0.364007,2.821620,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.6611,0.724763,-1.028499,0.769396,0.032967,0.010990,0.252747,0.724019,-1.046046,0.768651,-0.014872,-0.350952,-0.014892,-0.021978,-0.305250,-0.026862,-0.257805,-0.139640,0.215751,-0.258499,-0.140114,0.212603,0.293194,0.364021,2.821634,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.6707,0.724763,-1.028499,0.769014,0.142857,-0.032967,-0.120880,0.724019,-1.046046,0.768651,-0.014872,-0.350952,-0.007262,-0.026862,-0.349206,-0.012210,-0.257747,-0.139687,0.215767,-0.258499,-0.140114,0.212603,0.293165,0.364007,2.821679,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.6810,0.724381,-1.028499,0.769014,-0.230770,-0.054947,0.032967,0.724019,-1.046046,0.768651,-0.007243,-0.350952,-0.007262,0.007326,-0.378510,-0.017094,-0.257757,-0.139615,0.215780,-0.258499,-0.140114,0.212603,0.293140,0.363995,2.821702,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.6910,0.724381,-1.028499,0.769396,0.010990,0.098900,0.252747,0.724019,-1.046046,0.768651,-0.007243,-0.350952,-0.014892,-0.007326,-0.344322,0.012210,-0.257814,-0.139569,0.215765,-0.258499,-0.140114,0.212603,0.293168,0.364008,2.821712,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.7012,0.724763,-1.028499,0.769396,-0.098900,0.076923,0.318680,0.724019,-1.046046,0.768651,-0.014872,-0.350952,-0.014892,-0.041514,-0.349206,-0.021978,-0.257805,-0.139640,0.215751,-0.258499,-0.140114,0.212603,0.293194,0.364021,2.821712,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.7111,0.724763,-1.028499,0.769396,-0.076923,-0.032967,-0.010990,0.724019,-1.046046,0.768651,-0.014872,-0.350952,-0.014892,-0.026862,-0.324786,-0.041514,-0.257805,-0.139640,0.215751,-0.258499,-0.140114,0.212603,0.293194,0.364021,2.821686,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.7212,0.724763,-1.028499,0.769014,-0.164837,-0.010990,-0.252747,0.724019,-1.046046,0.768651,-0.014872,-0.350952,-0.007262,-0.041514,-0.310134,-0.026862,-0.257747,-0.139687,0.215767,-0.258499,-0.140114,0.212603,0.293165,0.364007,2.821667,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.7314,0.724763,-1.028499,0.769014,0.120880,0.120880,0.098900,0.724019,-1.046046,0.768651,-0.014872,-0.350952,-0.007262,-0.056166,-0.329670,-0.007326,-0.257747,-0.139687,0.215767,-0.258499,-0.140114,0.212603,0.293165,0.364007,2.821593,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.7416,0.724763,-1.028499,0.769396,0.098900,0.142857,0.164837,0.724019,-1.046046,0.768651,-0.014872,-0.350952,-0.014892,-0.007326,-0.305250,-0.017094,-0.257805,-0.139640,0.215751,-0.258499,-0.140114,0.212603,0.293194,0.364021,2.821555,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.7515,0.724763,-1.028499,0.769014,0.076923,0.142857,-0.230770,0.724019,-1.046046,0.768651,-0.014872,-0.350952,-0.007262,-0.036630,-0.344322,-0.012210,-0.257747,-0.139687,0.215767,-0.258499,-0.140114,0.212603,0.293165,0.364007,2.821526,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.7616,0.724763,-1.028499,0.769014,0.054947,-0.032967,0.164837,0.724019,-1.046046,0.768651,-0.014872,-0.350952,-0.007262,-0.026862,-0.339438,-0.007326,-0.257747,-0.139687,0.215767,-0.258499,-0.140114,0.212603,0.293165,0.364007,2.821517,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.7715,0.724763,-1.028880,0.769396,-0.010990,-0.230770,0.274727,0.724019,-1.046046,0.768651,-0.014872,-0.343323,-0.014892,-0.031746,-0.358974,-0.007326,-0.257822,-0.139652,0.215682,-0.258499,-0.140114,0.212603,0.293215,0.363996,2.821515,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
283.7818,0.724763,-1.028880,0.769014,0.120880,-0.054947,0.098900,0.724019,-1.046046,0.768651,-0.014872,-0.343323,-0.007262,-0.026862,-0.339438,-0.021978,-0.257764,-0.139698,0.215698,-0.258499,-0.140114,0.212603,0.293186,0.363983,2.821532,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
283.7920,0.724763,-1.028880,0.769014,-0.010990,-0.076923,0.142857,0.724019,-1.046046,0.768651,-0.014872,-0.343323,-0.007262,-0.051282,-0.344322,-0.012210,-0.257764,-0.139698,0.215698,-0.258499,-0.140114,0.212603,0.293186,0.363983,2.821549,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
283.8023,0.724763,-1.028499,0.769014,0.076923,0.054947,0.164837,0.724019,-1.046046,0.768651,-0.014872,-0.350952,-0.007262,-0.007326,-0.339438,0.007326,-0.257747,-0.139687,0.215767,-0.258499,-0.140114,0.212603,0.293165,0.364007,2.821570,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.8123,0.724763,-1.028880,0.769396,0.120880,-0.164837,0.604397,0.724019,-1.046046,0.768651,-0.014872,-0.343323,-0.014892,-0.046398,-0.334555,-0.017094,-0.257822,-0.139652,0.215682,-0.258499,-0.140114,0.212603,0.293215,0.363996,2.821594,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
283.8223,0.724763,-1.028499,0.769014,0.164837,0.120880,0.032967,0.724019,-1.046046,0.768651,-0.014872,-0.350952,-0.007262,-0.036630,-0.315019,-0.017094,-0.257747,-0.139687,0.215767,-0.258499,-0.140114,0.212603,0.293165,0.364007,2.821615,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.8323,0.724763,-1.028499,0.769014,0.076923,0.252747,0.142857,0.724019,-1.046046,0.768651,-0.014872,-0.350952,-0.007262,-0.056166,-0.373627,0.007326,-0.257747,-0.139687,0.215767,-0.258499,-0.140114,0.212603,0.293165,0.364007,2.821629,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.8423,0.724763,-1.028499,0.769396,-0.208790,0.098900,0.076923,0.724019,-1.046046,0.768651,-0.014872,-0.350952,-0.014892,-0.031746,-0.368742,-0.036630,-0.257805,-0.139640,0.215751,-0.258499,-0.140114,0.212603,0.293194,0.364021,2.821620,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.8524,0.724763,-1.028499,0.769014,0.098900,0.054947,-0.120880,0.724019,-1.046046,0.768651,-0.014872,-0.350952,-0.007262,-0.056166,-0.329670,-0.051282,-0.257747,-0.139687,0.215767,-0.258499,-0.140114,0.212603,0.293165,0.364007,2.821597,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.8625,0.724763,-1.028499,0.769014,0.054947,0.076923,-0.230770,0.724019,-1.046046,0.768651,-0.014872,-0.350952,-0.007262,-0.051282,-0.358974,-0.041514,-0.257747,-0.139687,0.215767,-0.258499,-0.140114,0.212603,0.293165,0.364007,2.821573,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.8726,0.725144,-1.028499,0.769014,0.406593,0.164837,-0.142857,0.724019,-1.046046,0.768651,-0.022502,-0.350952,-0.007262,-0.031746,-0.315019,-0.002442,-0.257737,-0.139759,0.215754,-0.258499,-0.140114,0.212603,0.293191,0.364020,2.821534,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.8827,0.724763,-1.028499,0.769014,0.010990,0.142857,-0.054947,0.724019,-1.046046,0.768651,-0.014872,-0.350952,-0.007262,-0.002442,-0.319902,-0.012210,-0.257747,-0.139687,0.215767,-0.258499,-0.140114,0.212603,0.293165,0.364007,2.821497,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.8927,0.724763,-1.028880,0.769014,0.186813,-0.010990,-0.120880,0.724019,-1.046046,0.768651,-0.014872,-0.343323,-0.007262,-0.002442,-0.334555,-0.017094,-0.257764,-0.139698,0.215698,-0.258499,-0.140114,0.212603,0.293186,0.363983,2.821461,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
283.9027,0.724763,-1.028499,0.769014,-0.010990,0.230770,-0.274727,0.724019,-1.046046,0.768651,-0.014872,-0.350952,-0.007262,-0.007326,-0.319902,-0.031746,-0.257747,-0.139687,0.215767,-0.258499,-0.140114,0.212603,0.293165,0.364007,2.821428,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.9128,0.725144,-1.028880,0.769014,0.230770,-0.186813,0.274727,0.724019,-1.046046,0.768651,-0.022502,-0.343323,-0.007262,-0.031746,-0.324786,0.026862,-0.257754,-0.139770,0.215684,-0.258499,-0.140114,0.212603,0.293212,0.363996,2.821413,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
283.9229,0.724763,-1.028499,0.769014,-0.098900,0.274727,-0.054947,0.724019,-1.046046,0.768651,-0.014872,-0.350952,-0.007262,-0.061050,-0.378510,-0.021978,-0.257747,-0.139687,0.215767,-0.258499,-0.140114,0.212603,0.293165,0.364007,2.821409,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.9330,0.725144,-1.028499,0.769014,0.296703,0.098900,0.054947,0.724019,-1.046046,0.768651,-0.022502,-0.350952,-0.007262,-0.017094,-0.388278,-0.031746,-0.257737,-0.139759,0.215754,-0.258499,-0.140114,0.212603,0.293191,0.364020,2.821412,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.9431,0.724763,-1.028880,0.769014,-0.274727,0.120880,-0.142857,0.724019,-1.046046,0.768651,-0.014872,-0.343323,-0.007262,-0.026862,-0.315019,0.007326,-0.257764,-0.139698,0.215698,-0.258499,-0.140114,0.212603,0.293186,0.363983,2.821419,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
283.9532,0.724763,-1.028880,0.769014,-0.142857,-0.142857,-0.164837,0.724019,-1.046046,0.768651,-0.014872,-0.343323,-0.007262,-0.002442,-0.393163,-0.051282,-0.257764,-0.139698,0.215698,-0.258499,-0.140114,0.212603,0.293186,0.363983,2.821430,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
283.9631,0.725144,-1.028880,0.769014,-0.054947,-0.098900,0.120880,0.724019,-1.046046,0.768651,-0.022502,-0.343323,-0.007262,-0.051282,-0.398046,-0.012210,-0.257754,-0.139770,0.215684,-0.258499,-0.140114,0.212603,0.293212,0.363996,2.821448,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
283.9734,0.724763,-1.028499,0.769014,-0.538460,0.186813,-0.274727,0.724019,-1.046046,0.768651,-0.014872,-0.350952,-0.007262,-0.051282,-0.354091,-0.002442,-0.257747,-0.139687,0.215767,-0.258499,-0.140114,0.212603,0.293165,0.364007,2.821463,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
283.9832,0.725144,-1.028880,0.769014,0.032967,-0.010990,-0.340660,0.724019,-1.046046,0.768651,-0.022502,-0.343323,-0.007262,-0.041514,-0.310134,-0.007326,-0.257754,-0.139770,0.215684,-0.258499,-0.140114,0.212603,0.293212,0.363996,2.821473,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
283.9933,0.725144,-1.028880,0.769014,-0.098900,-0.318680,-0.010990,0.724019,-1.046046,0.768651,-0.022502,-0.343323,-0.007262,-0.051282,-0.358974,-0.012210,-0.257754,-0.139770,0.215684,-0.258499,-0.140114,0.212603,0.293212,0.363996,2.821473,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
284.0039,0.725144,-1.028880,0.769014,0.032967,0.010990,0.406593,0.724019,-1.046046,0.768651,-0.022502,-0.343323,-0.007262,-0.036630,-0.354091,0.021978,-0.257754,-0.139770,0.215684,-0.258499,-0.140114,0.212603,0.293212,0.363996,2.821468,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
284.0140,0.724763,-1.028880,0.769014,-0.010990,-0.076923,-0.164837,0.724019,-1.046046,0.768651,-0.014872,-0.343323,-0.007262,-0.002442,-0.363858,-0.017094,-0.257764,-0.139698,0.215698,-0.258499,-0.140114,0.212603,0.293186,0.363983,2.821443,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
284.0240,0.725144,-1.028499,0.769014,-0.032967,0.098900,0.142857,0.724019,-1.046046,0.768651,-0.022502,-0.350952,-0.007262,-0.017094,-0.339438,-0.007326,-0.257737,-0.139759,0.215754,-0.258499,-0.140114,0.212603,0.293191,0.364020,2.821407,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.0341,0.725144,-1.028880,0.769014,-0.010990,-0.164837,0.054947,0.724019,-1.046046,0.768651,-0.022502,-0.343323,-0.007262,-0.021978,-0.354091,-0.021978,-0.257754,-0.139770,0.215684,-0.258499,-0.140114,0.212603,0.293212,0.363996,2.821374,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
284.0441,0.725144,-1.028880,0.769014,-0.098900,0.010990,0.164837,0.724019,-1.046046,0.768651,-0.022502,-0.343323,-0.007262,-0.051282,-0.315019,0.031746,-0.257754,-0.139770,0.215684,-0.258499,-0.140114,0.212603,0.293212,0.363996,2.821347,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
284.0543,0.725144,-1.028880,0.769014,0.076923,0.010990,0.208790,0.724019,-1.046046,0.768651,-0.022502,-0.343323,-0.007262,-0.021978,-0.290598,0.002442,-0.257754,-0.139770,0.215684,-0.258499,-0.140114,0.212603,0.293212,0.363996,2.821309,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
284.0642,0.725144,-1.028499,0.769014,-0.098900,0.230770,0.142857,0.724019,-1.046046,0.768651,-0.022502,-0.350952,-0.007262,-0.026862,-0.358974,-0.007326,-0.257737,-0.139759,0.215754,-0.258499,-0.140114,0.212603,0.293191,0.364020,2.821283,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.0744,0.725144,-1.028880,0.769014,0.164837,-0.450550,0.032967,0.724019,-1.046046,0.768651,-0.022502,-0.343323,-0.007262,-0.065934,-0.383394,0.007326,-0.257754,-0.139770,0.215684,-0.258499,-0.140114,0.212603,0.293212,0.363996,2.821267,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
284.0846,0.725144,-1.028499,0.769014,0.186813,0.076923,-0.076923,0.724019,-1.046046,0.768651,-0.022502,-0.350952,-0.007262,-0.046398,-0.329670,-0.017094,-0.257737,-0.139759,0.215754,-0.258499,-0.140114,0.212603,0.293191,0.364020,2.821267,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.0946,0.725144,-1.028880,0.769014,-0.208790,-0.076923,0.054947,0.724019,-1.046046,0.768651,-0.022502,-0.343323,-0.007262,-0.061050,-0.310134,-0.036630,-0.257754,-0.139770,0.215684,-0.258499,-0.140114,0.212603,0.293212,0.363996,2.821270,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
284.1046,0.725144,-1.028499,0.769014,-0.032967,0.164837,-0.032967,0.724019,-1.046046,0.768651,-0.022502,-0.350952,-0.007262,-0.026862,-0.378510,-0.046398,-0.257737,-0.139759,0.215754,-0.258499,-0.140114,0.212603,0.293191,0.364020,2.821287,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.1148,0.725144,-1.028499,0.769014,-0.252747,0.054947,0.318680,0.724019,-1.046046,0.768651,-0.022502,-0.350952,-0.007262,-0.051282,-0.393163,0.021978,-0.257737,-0.139759,0.215754,-0.258499,-0.140114,0.212603,0.293191,0.364020,2.821299,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.1249,0.725144,-1.028880,0.769014,0.230770,0.010990,-0.010990,0.724019,-1.046046,0.768651,-0.022502,-0.343323,-0.007262,-0.026862,-0.319902,-0.007326,-0.257754,-0.139770,0.215684,-0.258499,-0.140114,0.212603,0.293212,0.363996,2.821306,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
284.1350,0.725526,-1.028880,0.768633,0.318680,-0.032967,-0.428570,0.724019,-1.046046,0.768651,-0.030131,-0.343323,0.000367,-0.017094,-0.407814,0.002442,-0.257687,-0.139889,0.215687,-0.258499,-0.140114,0.212603,0.293209,0.363995,2.821314,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
284.1451,0.725526,-1.028880,0.768633,0.274727,-0.142857,-0.120880,0.724019,-1.046046,0.768651,-0.030131,-0.343323,0.000367,-0.056166,-0.373627,-0.012210,-0.257687,-0.139889,0.215687,-0.258499,-0.140114,0.212603,0.293209,0.363995,2.821313,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
284.1552,0.725144,-1.028499,0.769014,-0.098900,0.208790,-0.076923,0.724019,-1.046046,0.768651,-0.022502,-0.350952,-0.007262,-0.031746,-0.329670,-0.021978,-0.257737,-0.139759,0.215754,-0.258499,-0.140114,0.212603,0.293191,0.364020,2.821295,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.1652,0.725144,-1.028880,0.769014,0.230770,-0.142857,-0.076923,0.724019,-1.046046,0.768651,-0.022502,-0.343323,-0.007262,-0.046398,-0.344322,-0.007326,-0.257754,-0.139770,0.215684,-0.258499,-0.140114,0.212603,0.293212,0.363996,2.821282,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
284.1752,0.725144,-1.028499,0.768633,0.076923,0.164837,-0.252747,0.724019,-1.046046,0.768651,-0.022502,-0.350952,0.000367,-0.036630,-0.363858,-0.021978,-0.257679,-0.139805,0.215770,-0.258499,-0.140114,0.212603,0.293162,0.364007,2.821251,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.1858,0.725144,-1.028880,0.768633,0.076923,-0.098900,-0.252747,0.724019,-1.046046,0.768651,-0.022502,-0.343323,0.000367,-0.031746,-0.280830,-0.002442,-0.257697,-0.139817,0.215700,-0.258499,-0.140114,0.212603,0.293183,0.363982,2.821223,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
284.1959,0.725144,-1.028499,0.769014,-0.472527,0.142857,0.406593,0.724019,-1.046046,0.768651,-0.022502,-0.350952,-0.007262,-0.075702,-0.368742,0.021978,-0.257737,-0.139759,0.215754,-0.258499,-0.140114,0.212603,0.293191,0.364020,2.821204,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.2064,0.725526,-1.028499,0.769014,0.142857,0.318680,0.098900,0.724019,-1.046046,0.768651,-0.030131,-0.350952,-0.007262,-0.012210,-0.349206,-0.051282,-0.257727,-0.139831,0.215741,-0.258499,-0.140114,0.212603,0.293217,0.364033,2.821179,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.2162,0.725526,-1.028880,0.768633,0.186813,-0.274727,-0.318680,0.724019,-1.046046,0.768651,-0.030131,-0.343323,0.000367,-0.036630,-0.368742,0.012210,-0.257687,-0.139889,0.215687,-0.258499,-0.140114,0.212603,0.293209,0.363995,2.821160,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
284.2264,0.725526,-1.028499,0.769014,0.010990,-0.098900,0.120880,0.724019,-1.046046,0.768651,-0.030131,-0.350952,-0.007262,-0.065934,-0.358974,-0.007326,-0.257727,-0.139831,0.215741,-0.258499,-0.140114,0.212603,0.293217,0.364033,2.821145,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.2362,0.725526,-1.028499,0.769014,0.252747,0.076923,0.164837,0.724019,-1.046046,0.768651,-0.030131,-0.350952,-0.007262,-0.056166,-0.315019,-0.017094,-0.257727,-0.139831,0.215741,-0.258499,-0.140114,0.212603,0.293217,0.364033,2.821143,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.2463,0.725526,-1.028499,0.769014,0.230770,-0.076923,0.230770,0.724019,-1.046046,0.768651,-0.030131,-0.350952,-0.007262,-0.046398,-0.339438,-0.026862,-0.257727,-0.139831,0.215741,-0.258499,-0.140114,0.212603,0.293217,0.364033,2.821153,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.2564,0.725526,-1.028499,0.769014,0.120880,-0.186813,-0.010990,0.724019,-1.046046,0.768651,-0.030131,-0.350952,-0.007262,-0.070818,-0.442002,-0.012210,-0.257727,-0.139831,0.215741,-0.258499,-0.140114,0.212603,0.293217,0.364033,2.821163,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.2664,0.725526,-1.028499,0.769014,-0.010990,0.186813,0.186813,0.724019,-1.046046,0.768651,-0.030131,-0.350952,-0.007262,-0.090354,-0.329670,-0.031746,-0.257727,-0.139831,0.215741,-0.258499,-0.140114,0.212603,0.293217,0.364033,2.821170,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.2764,0.725144,-1.028499,0.769014,-0.450550,-0.252747,-0.120880,0.724019,-1.046046,0.768651,-0.022502,-0.350952,-0.007262,-0.051282,-0.363858,-0.026862,-0.257737,-0.139759,0.215754,-0.258499,-0.140114,0.212603,0.293191,0.364020,2.821177,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
