t,q0,q1,q2,qd0,qd1,qd2,q_cmd0,q_cmd1,q_cmd2,tau0,tau1,tau2,tauIq0,tauIq1,tauIq2,foot_x,foot_y,foot_z,tgt_x,tgt_y,tgt_z,r_xy,L_m,yaw,ls_y,rs_x,rs_y,lag_rad,frozen,f_press_N
26.2723,0.432935,0.402416,0.455441,-0.582417,-0.714287,-0.516483,0.443301,0.410428,0.464628,-0.860205,-0.917448,-0.877090,-0.148962,-0.354091,-0.075702,-0.011462,-0.000966,0.426616,-0.011793,-0.001437,0.428998,0.011503,0.426771,-3.007688,-1.000,0.000,-0.000,0.015165,0,-18.403
26.2814,0.427976,0.397838,0.449719,-0.516483,-0.318680,-0.516483,0.438556,0.405648,0.459884,-0.870821,-0.936244,-0.872685,-0.334555,-0.315019,-0.227106,-0.011192,-0.001014,0.425737,-0.011793,-0.001437,0.428198,0.011237,0.425885,-3.007682,-1.000,0.000,-0.000,0.015325,0,-18.653
26.2919,0.423398,0.394405,0.445142,-0.824177,-0.582417,-0.780220,0.434082,0.401177,0.455448,-0.883723,-0.971599,-0.884811,-0.217339,-0.402930,-0.114774,-0.010927,-0.000871,0.425013,-0.011793,-0.001437,0.427397,0.010962,0.425154,-3.007679,-1.000,0.000,-0.000,0.015159,0,-18.903
26.3022,0.418438,0.391353,0.439420,-0.384617,-0.362637,-0.758244,0.429482,0.396620,0.450848,-0.891539,-1.016066,-0.877594,-0.295483,-0.529915,-0.031746,-0.010334,-0.000731,0.424231,-0.011793,-0.001437,0.426597,0.010360,0.424357,-3.007676,-1.000,0.000,-0.000,0.016029,0,-19.153
26.3123,0.412716,0.388302,0.434079,-0.582417,-0.098900,-0.604397,0.424809,0.392028,0.446233,-0.885736,-1.061143,-0.878161,-0.036630,-0.525030,-0.315019,-0.009825,-0.000354,0.423423,-0.011793,-0.001437,0.425797,0.009832,0.423537,-3.007698,-1.000,0.000,-0.000,0.016769,0,-19.403
26.3231,0.408138,0.385631,0.429501,-0.252747,-0.582417,-0.758244,0.420409,0.387669,0.441870,-0.897173,-1.109257,-0.888826,-0.031746,-0.603174,-0.085470,-0.009402,-0.000119,0.422746,-0.011793,-0.001437,0.424996,0.009403,0.422850,-3.007724,-1.000,0.000,-0.000,0.016731,0,-19.653
26.3340,0.402416,0.382580,0.423779,-0.340660,-0.362637,-0.978024,0.415700,0.383044,0.437201,-0.891986,-1.154908,-0.882858,-0.148962,-0.573871,-0.085470,-0.008814,0.000208,0.421916,-0.011793,-0.001438,0.424196,0.008816,0.422008,-3.007732,-1.000,0.000,-0.000,0.018091,0,-19.903
26.3445,0.396313,0.379146,0.418438,-0.780220,-0.318680,-0.538460,0.410938,0.378365,0.432516,-0.880290,-1.194048,-0.884624,-0.109890,-0.612943,-0.183150,-0.008391,0.000629,0.421059,-0.011793,-0.001438,0.423396,0.008414,0.421143,-3.007738,-1.000,0.000,-0.000,0.019388,0,-20.153
26.3550,0.394787,0.378002,0.417293,-0.340660,-0.428570,-0.538460,0.407440,0.374830,0.429078,-0.934400,-1.256449,-0.945009,-0.021978,-0.583638,-0.148962,-0.008387,0.000722,0.420837,-0.011793,-0.001438,0.422595,0.008418,0.420921,-3.007738,-1.000,0.000,-0.000,0.016151,0,-20.403
26.3632,0.390972,0.375332,0.413860,-0.780220,-0.560440,-1.351650,0.403256,0.370650,0.424954,-0.956594,-1.301080,-0.973507,-0.021978,-0.505494,-0.202686,-0.008213,0.000908,0.420263,-0.011793,-0.001438,0.421795,0.008263,0.420345,-3.007730,-1.000,0.000,-0.000,0.016468,0,-20.653
26.3728,0.378765,0.362362,0.402798,-0.604397,-0.802197,-0.384617,0.396197,0.363500,0.417994,-0.868379,-1.199538,-0.906099,0.026862,-0.246642,-0.134310,-0.008577,0.000951,0.418146,-0.011793,-0.001437,0.420995,0.008629,0.418235,-3.007686,-1.000,0.000,-0.000,0.024491,0,-20.903
26.3831,0.372661,0.353969,0.395931,-0.626373,-1.087914,-0.714287,0.390834,0.357965,0.412634,-0.867761,-1.157240,-0.890507,-0.168498,-0.061050,-0.061050,-0.008872,0.000577,0.416897,-0.011793,-0.001436,0.420194,0.008891,0.416991,-3.007625,-1.000,0.000,-0.000,0.023535,0,-21.153
26.3931,0.366558,0.345195,0.389828,-0.714287,-0.934067,-0.626373,0.385506,0.352444,0.407351,-0.866367,-1.107084,-0.888369,-0.090354,-0.168498,-0.212454,-0.009408,0.000253,0.415663,-0.011793,-0.001435,0.419394,0.009411,0.415770,-3.007529,-1.000,0.000,-0.000,0.024276,0,-21.403
26.4033,0.360836,0.336802,0.383724,-0.846153,-1.065933,-0.450550,0.380270,0.347013,0.402139,-0.870657,-1.062646,-0.884807,-0.056166,-0.222222,-0.026862,-0.009860,-0.000117,0.414475,-0.011793,-0.001434,0.418594,0.009861,0.414593,-3.007463,-1.000,0.000,-0.000,0.024670,0,-21.653
26.4131,0.356639,0.331080,0.379146,-0.582417,-0.736263,-0.780220,0.375641,0.342250,0.397537,-0.893454,-1.058045,-0.899616,-0.119658,-0.197803,-0.100122,-0.010079,-0.000346,0.413626,-0.011793,-0.001433,0.417794,0.010085,0.413749,-3.007317,-1.000,0.000,-0.000,0.023632,0,-21.903
26.4235,0.350917,0.324977,0.373424,-0.538460,-0.692307,-0.758244,0.370649,0.337185,0.392592,-0.893055,-1.051535,-0.898378,-0.090354,-0.280830,-0.329670,-0.010133,-0.000391,0.412603,-0.011794,-0.001431,0.416993,0.010141,0.412728,-3.007203,-1.000,0.000,-0.000,0.024724,0,-22.153
26.4332,0.346339,0.320018,0.367702,-0.142857,-0.274727,-0.692307,0.365930,0.332390,0.387858,-0.910006,-1.062399,-0.893096,-0.402930,-0.417583,-0.168498,-0.009951,-0.000575,0.411720,-0.011794,-0.001430,0.416193,0.009968,0.411841,-3.007107,-1.000,0.000,-0.000,0.024889,0,-22.403
26.4432,0.340236,0.315440,0.362362,-0.252747,-0.406593,-0.560440,0.361059,0.327545,0.383072,-0.899751,-1.081613,-0.896257,-0.075702,-0.495727,-0.275947,-0.009771,-0.000300,0.410793,-0.011794,-0.001429,0.415393,0.009775,0.410910,-3.007043,-1.000,0.000,-0.000,0.025694,0,-22.653
26.4531,0.334514,0.311625,0.356257,-0.428570,-0.318680,-0.450550,0.356243,0.322774,0.378279,-0.895927,-1.114374,-0.884472,-0.100122,-0.505494,-0.085470,-0.009274,-0.000118,0.409896,-0.011794,-0.001429,0.414592,0.009275,0.410001,-3.007018,-1.000,0.000,-0.000,0.026815,0,-22.903
26.4632,0.329554,0.308574,0.352443,-0.890110,0.010990,-0.340660,0.351823,0.318394,0.373958,-0.899619,-1.154816,-0.908797,-0.075702,-0.534799,-0.266178,-0.009101,0.000246,0.409213,-0.011794,-0.001430,0.413792,0.009105,0.409314,-3.007100,-1.000,0.000,-0.000,0.026689,0,-23.153
26.4736,0.323832,0.304377,0.346721,-0.692307,-0.450550,-0.868134,0.347012,0.313599,0.369181,-0.895568,-1.180431,-0.904126,-0.056166,-0.476191,-0.310134,-0.008766,0.000427,0.408312,-0.011793,-0.001432,0.412992,0.008776,0.408406,-3.007271,-1.000,0.000,-0.000,0.027990,0,-23.403
26.4834,0.317347,0.299418,0.340999,-0.802197,-0.560440,-0.560440,0.342019,0.308621,0.364261,-0.879804,-1.194384,-0.902064,-0.026862,-0.407814,-0.207570,-0.008587,0.000698,0.407319,-0.011793,-0.001435,0.412191,0.008615,0.407410,-3.007501,-1.000,0.000,-0.000,0.029664,0,-23.653
26.4940,0.311244,0.293695,0.335658,-0.626373,-0.384617,-0.406593,0.337048,0.303599,0.359360,-0.871043,-1.194069,-0.907069,-0.070818,-0.334555,-0.119658,-0.008645,0.000832,0.406321,-0.011793,-0.001438,0.411391,0.008685,0.406414,-3.007773,-1.000,0.000,-0.000,0.030775,0,-23.903
26.5039,0.306285,0.287973,0.331080,-0.736263,-0.494507,-0.692307,0.332314,0.298750,0.354675,-0.880276,-1.190511,-0.922970,-0.065934,-0.227106,-0.217339,-0.008860,0.000785,0.405431,-0.011792,-0.001442,0.410591,0.008895,0.405528,-3.008071,-1.000,0.000,-0.000,0.030763,0,-24.153
26.5140,0.300563,0.280344,0.325358,-0.516483,-0.912086,-0.538460,0.327189,0.293443,0.349574,-0.881646,-1.157842,-0.924037,-0.075702,-0.119658,-0.212454,-0.009226,0.000559,0.404316,-0.011792,-0.001446,0.409790,0.009242,0.404422,-3.008461,-1.000,0.000,-0.000,0.031751,0,-24.403
26.5242,0.294840,0.272333,0.319255,-0.714287,-0.714287,-0.142857,0.321986,0.288044,0.344384,-0.884357,-1.119253,-0.919157,-0.153846,-0.163614,-0.124542,-0.009587,0.000244,0.403158,-0.011791,-0.001448,0.408990,0.009590,0.403273,-3.008660,-1.000,0.000,-0.000,0.032349,0,-24.653
26.5343,0.289118,0.264322,0.312770,-0.670330,-0.868134,-0.494507,0.316747,0.282606,0.339136,-0.887670,-1.081250,-0.907747,-0.188034,-0.173382,-0.012210,-0.009867,-0.000115,0.401981,-0.011791,-0.001451,0.408190,0.009868,0.402102,-3.008873,-1.000,0.000,-0.000,0.032869,0,-24.903
26.5441,0.284922,0.258600,0.308192,-0.494507,-0.450550,-0.692307,0.312114,0.277819,0.334518,-0.909755,-1.076226,-0.922084,-0.197803,-0.183150,-0.129426,-0.010078,-0.000338,0.401137,-0.011791,-0.001453,0.407389,0.010083,0.401263,-3.009009,-1.000,0.000,-0.000,0.031825,0,-25.153
26.5538,0.279581,0.252115,0.302089,-0.428570,-0.494507,-0.824177,0.307097,0.272673,0.329501,-0.916342,-1.062665,-0.913717,-0.241758,-0.344322,-0.148962,-0.010127,-0.000560,0.400098,-0.011791,-0.001453,0.406589,0.010142,0.400227,-3.009045,-1.000,0.000,-0.000,0.032533,0,-25.403
26.5641,0.273859,0.246393,0.295984,-0.362637,-0.340660,-0.582417,0.302087,0.267603,0.324519,-0.915235,-1.062613,-0.904618,-0.129426,-0.363858,-0.109890,-0.010023,-0.000604,0.399087,-0.011791,-0.001452,0.405789,0.010041,0.399214,-3.008962,-1.000,0.000,-0.000,0.033517,0,-25.653
26.5742,0.268137,0.241434,0.290262,-0.758244,-0.582417,-0.956043,0.297177,0.262680,0.319662,-0.912230,-1.074797,-0.900640,-0.124542,-0.393163,-0.173382,-0.009845,-0.000515,0.398146,-0.011791,-0.001450,0.404988,0.009858,0.398268,-3.008779,-1.000,0.000,-0.000,0.034257,0,-25.903
26.5841,0.262415,0.237238,0.284159,-0.692307,-0.230770,-0.670330,0.292297,0.257834,0.314818,-0.908622,-1.100515,-0.888841,-0.124542,-0.485958,-0.070818,-0.009438,-0.000382,0.397232,-0.011792,-0.001447,0.404188,0.009445,0.397344,-3.008529,-1.000,0.000,-0.000,0.035504,0,-26.153
26.5947,0.257837,0.233804,0.279581,-0.164837,-0.472527,-0.846153,0.287793,0.253344,0.310375,-0.920566,-1.134684,-0.899643,-0.041514,-0.485958,-0.188034,-0.009191,-0.000250,0.396513,-0.011792,-0.001443,0.403387,0.009194,0.396620,-3.008227,-1.000,0.000,-0.000,0.035237,0,-26.403
26.6050,0.252115,0.228845,0.274240,-0.208790,-0.538460,-0.164837,0.282907,0.248451,0.305571,-0.916865,-1.146102,-0.901970,-0.178267,-0.451771,-0.197803,-0.009092,-0.000117,0.395593,-0.011793,-0.001440,0.402587,0.009093,0.395698,-3.007926,-1.000,0.000,-0.000,0.036135,0,-26.653
26.6148,0.245249,0.223885,0.268900,-0.714287,-0.802197,-0.560440,0.277849,0.243448,0.300658,-0.893686,-1.159391,-0.906245,-0.100122,-0.383394,-0.202686,-0.008994,0.000278,0.394608,-0.011793,-0.001437,0.401787,0.008998,0.394711,-3.007676,-1.000,0.000,-0.000,0.037659,0,-26.903
26.6248,0.238764,0.218163,0.263178,-0.516483,-0.670330,-0.186813,0.272741,0.238327,0.295649,-0.878804,-1.159730,-0.904658,-0.007326,-0.334555,-0.100122,-0.008969,0.000453,0.393579,-0.011793,-0.001435,0.400986,0.008981,0.393681,-3.007491,-1.000,0.000,-0.000,0.039085,0,-27.153
26.6345,0.233804,0.212441,0.258982,-0.670330,-0.758244,-0.340660,0.268000,0.233482,0.291004,-0.887142,-1.155021,-0.926386,0.002442,-0.227106,-0.207570,-0.009252,0.000453,0.392718,-0.011793,-0.001433,0.400186,0.009263,0.392827,-3.007384,-1.000,0.000,-0.000,0.038937,0,-27.403
26.6454,0.227700,0.205575,0.252878,-0.406593,-0.758244,-0.604397,0.262808,0.228180,0.285858,-0.881059,-1.135903,-0.919565,-0.031746,-0.217339,-0.090354,-0.009376,0.000364,0.391622,-0.011793,-0.001433,0.399386,0.009383,0.391734,-3.007382,-1.000,0.000,-0.000,0.040300,0,-27.653
26.6554,0.221978,0.198327,0.247156,-0.604397,-0.736263,-0.384617,0.257672,0.222883,0.280764,-0.881340,-1.109060,-0.919228,-0.188034,-0.148962,-0.163614,-0.009649,0.000190,0.390545,-0.011793,-0.001435,0.398585,0.009651,0.390664,-3.007491,-1.000,0.000,-0.000,0.040830,0,-27.903
26.6654,0.217400,0.192605,0.242197,-0.450550,-0.516483,-0.472527,0.252918,0.217987,0.276025,-0.897197,-1.105002,-0.927379,-0.119658,-0.134310,-0.183150,-0.009776,0.000016,0.389670,-0.011793,-0.001437,0.397785,0.009776,0.389792,-3.007695,-1.000,0.000,-0.000,0.040271,0,-28.153
26.6762,0.211678,0.185738,0.235712,-0.406593,-0.604397,-1.197803,0.247747,0.212666,0.270840,-0.897915,-1.085884,-0.913440,-0.163614,-0.197803,-0.100122,-0.009821,-0.000201,0.388579,-0.011792,-0.001441,0.396985,0.009823,0.388703,-3.008045,-1.000,0.000,-0.000,0.041239,0,-28.403
26.6860,0.206338,0.178872,0.229989,-0.406593,-0.582417,-0.780220,0.242698,0.207445,0.265800,-0.903840,-1.064867,-0.911775,-0.124542,-0.236875,-0.148962,-0.010017,-0.000416,0.387552,-0.011792,-0.001445,0.396184,0.010026,0.387681,-3.008355,-1.000,0.000,-0.000,0.041410,0,-28.653
26.6960,0.200997,0.173150,0.223885,-0.670330,-0.494507,-0.582417,0.237716,0.202358,0.260805,-0.908524,-1.063899,-0.901712,-0.280830,-0.368742,-0.144078,-0.009915,-0.000544,0.386577,-0.011791,-0.001449,0.395384,0.009930,0.386704,-3.008664,-1.000,0.000,-0.000,0.041915,0,-28.903
26.7056,0.196420,0.168571,0.218926,-0.670330,-0.274727,-0.890110,0.233055,0.197616,0.256156,-0.922393,-1.079223,-0.907886,-0.173382,-0.290598,-0.144078,-0.009819,-0.000587,0.385777,-0.011791,-0.001452,0.394584,0.009836,0.385902,-3.008933,-1.000,0.000,-0.000,0.041879,0,-29.153
26.7158,0.191079,0.163231,0.213204,-0.252747,-0.362637,-0.670330,0.228133,0.192615,0.251249,-0.925812,-1.084035,-0.903565,-0.163614,-0.339438,-0.095238,-0.009719,-0.000628,0.384848,-0.011791,-0.001454,0.393783,0.009739,0.384971,-3.009137,-1.000,0.000,-0.000,0.042952,0,-29.403
26.7260,0.184594,0.158272,0.207482,-1.000000,-0.384617,-0.472527,0.223064,0.187563,0.246269,-0.909200,-1.097163,-0.900508,-0.075702,-0.329670,-0.105006,-0.009546,-0.000371,0.383880,-0.011791,-0.001456,0.392983,0.009553,0.383999,-3.009255,-1.000,0.000,-0.000,0.043767,0,-29.653
26.7368,0.178872,0.152931,0.201760,-0.472527,-0.736263,-0.714287,0.218071,0.182518,0.241319,-0.906184,-1.102561,-0.896762,-0.036630,-0.334555,-0.134310,-0.009446,-0.000328,0.382932,-0.011791,-0.001456,0.392182,0.009452,0.383049,-3.009337,-1.000,0.000,-0.000,0.044508,0,-29.903
26.7468,0.172387,0.147591,0.196420,-0.890110,-0.428570,-0.758244,0.212987,0.177434,0.236355,-0.889596,-1.108514,-0.900728,-0.212454,-0.402930,-0.202686,-0.009421,-0.000072,0.381963,-0.011791,-0.001456,0.391382,0.009422,0.382079,-3.009311,-1.000,0.000,-0.000,0.045683,0,-30.153
26.7573,0.167427,0.143013,0.191460,-0.934067,-0.516483,-0.648350,0.208235,0.172640,0.231658,-0.897127,-1.124340,-0.907320,-0.021978,-0.295483,-0.124542,-0.009326,-0.000030,0.381147,-0.011791,-0.001455,0.390582,0.009326,0.381261,-3.009200,-1.000,0.000,-0.000,0.045560,0,-30.403
26.7668,0.160942,0.136909,0.186120,-0.582417,-0.472527,-0.802197,0.203068,0.167432,0.226618,-0.881793,-1.117242,-0.912439,0.041514,-0.251526,-0.095238,-0.009446,0.000139,0.380134,-0.011791,-0.001453,0.389781,0.009447,0.380251,-3.009051,-1.000,0.000,-0.000,0.047293,0,-30.653
26.7774,0.155220,0.130806,0.180398,-0.692307,-0.208790,-0.802197,0.197974,0.162251,0.221584,-0.880121,-1.109552,-0.909783,-0.271062,-0.246642,-0.114774,-0.009492,0.000097,0.379146,-0.011791,-0.001451,0.388981,0.009493,0.379265,-3.008870,-1.000,0.000,-0.000,0.047848,0,-30.903
26.7882,0.150261,0.124702,0.176202,-0.670330,-1.285713,-0.450550,0.193134,0.157278,0.216852,-0.888884,-1.098113,-0.931804,-0.119658,-0.275947,-0.266178,-0.009833,0.000055,0.378281,-0.011791,-0.001449,0.388181,0.009833,0.378408,-3.008661,-1.000,0.000,-0.000,0.047713,0,-31.153
26.7956,0.147591,0.122414,0.173531,-0.494507,-0.670330,-0.538460,0.189147,0.153246,0.212918,-0.927804,-1.145458,-0.969750,-0.061050,-0.261294,-0.090354,-0.009748,0.000097,0.377855,-0.011792,-0.001448,0.387380,0.009749,0.377981,-3.008618,-1.000,0.000,-0.000,0.045543,0,-31.403
26.8061,0.138817,0.111351,0.163612,-0.406593,-0.736263,-0.978024,0.182713,0.146608,0.206481,-0.889095,-1.064953,-0.908655,-0.119658,-0.192918,-0.109890,-0.009917,-0.000280,0.376185,-0.011792,-0.001445,0.386580,0.009921,0.376316,-3.008331,-1.000,0.000,-0.000,0.050331,0,-31.653
26.8205,0.133095,0.105246,0.157509,-0.428570,-0.406593,-0.780220,0.177555,0.141359,0.201358,-0.888141,-1.057988,-0.899595,-0.217339,-0.295483,-0.178267,-0.009888,-0.000363,0.375185,-0.011792,-0.001443,0.385780,0.009895,0.375316,-3.008207,-1.000,0.000,-0.000,0.049618,0,-31.903
26.8317,0.133095,0.105246,0.157509,-0.428570,-0.406593,-0.780220,0.174438,0.138168,0.198291,-0.964417,-1.135749,-0.974858,-0.217339,-0.295483,-0.178267,-0.009888,-0.000363,0.375185,-0.011792,-0.001443,0.384979,0.009895,0.375316,-3.008207,-1.000,0.000,-0.000,0.044460,0,-32.153
26.8432,0.133095,0.105246,0.157509,-0.428570,-0.406593,-0.780220,0.171330,0.134987,0.195234,-1.040490,-1.213321,-1.049920,-0.217339,-0.295483,-0.178267,-0.009888,-0.000363,0.375185,-0.011792,-0.001443,0.384179,0.009895,0.375316,-3.008207,-1.000,0.000,-0.000,0.041343,0,-32.403
26.8528,0.131950,0.103721,0.155983,-0.538460,-0.780220,-0.670330,0.167757,0.131316,0.191689,-1.102099,-1.269254,-1.103406,-0.188034,-0.251526,-0.046398,-0.009881,-0.000446,0.374952,-0.011792,-0.001443,0.383378,0.009892,0.375082,-3.008189,-1.000,0.000,-0.000,0.039380,0,-32.653
26.8609,0.122795,0.093802,0.146446,-0.824177,-0.582417,-0.648350,0.161385,0.124819,0.185346,-1.054192,-1.208268,-1.047637,-0.158731,-0.334555,-0.080586,-0.009907,-0.000569,0.373359,-0.011792,-0.001443,0.382578,0.009923,0.373491,-3.008193,-1.000,0.000,-0.000,0.045243,0,-32.903
26.8757,0.101050,0.073966,0.124321,-0.868134,-0.626373,-0.934067,0.151040,0.114497,0.175007,-0.854192,-1.015846,-0.847637,-0.090354,-0.393163,-0.129426,-0.009378,-0.000401,0.369849,-0.011791,-0.001449,0.381812,0.009386,0.369968,-3.008712,-0.957,0.000,-0.000,0.061026,0,-33.142
26.8867,0.096854,0.069770,0.120506,-0.406593,-0.824177,-0.582417,0.146639,0.110022,0.170678,-0.839256,-1.031311,-0.832027,-0.061050,-0.290598,-0.148962,-0.009430,-0.000359,0.369175,-0.011791,-0.001450,0.381059,0.009437,0.369296,-3.008756,-0.941,0.000,-0.000,0.054500,0,-33.377
26.8987,0.096854,0.069770,0.120506,-0.406593,-0.824177,-0.582417,0.143744,0.107058,0.167830,-0.909872,-1.103327,-0.901700,-0.061050,-0.290598,-0.148962,-0.009430,-0.000359,0.369175,-0.011791,-0.001450,0.380319,0.009437,0.369296,-3.008756,-0.925,0.000,-0.000,0.050172,0,-33.609
26.9099,0.091132,0.064048,0.115166,-0.274727,-0.912086,-0.758244,0.138909,0.102142,0.163059,-0.900727,-1.095589,-0.899127,-0.061050,-0.236875,-0.153846,-0.009475,-0.000317,0.368252,-0.011791,-0.001452,0.379579,0.009480,0.368374,-3.008952,-0.925,0.000,-0.000,0.052664,0,-33.840
26.9214,0.089225,0.062903,0.113640,-0.714287,-0.450550,-0.692307,0.135476,0.098689,0.159699,-0.942685,-1.153117,-0.947315,-0.041514,-0.344322,-0.236875,-0.009397,-0.000195,0.368003,-0.011791,-0.001452,0.378845,0.009399,0.368123,-3.008952,-0.917,0.000,-0.000,0.049684,0,-34.069
26.9325,0.089225,0.062903,0.113640,-0.714287,-0.450550,-0.692307,0.132612,0.095751,0.156878,-1.012541,-1.224456,-1.016308,-0.041514,-0.344322,-0.236875,-0.009397,-0.000195,0.368003,-0.011791,-0.001453,0.378111,0.009399,0.368123,-3.009030,-0.917,0.000,-0.000,0.046251,0,-34.298
26.9426,0.086936,0.060614,0.111351,-0.406593,-0.472527,-0.670330,0.128997,0.092066,0.153310,-1.049664,-1.262913,-1.052593,-0.002442,-0.227106,-0.051282,-0.009386,-0.000195,0.367627,-0.011791,-0.001453,0.377390,0.009388,0.367746,-3.009059,-0.901,0.000,-0.000,0.045676,0,-34.524
26.9511,0.085791,0.059470,0.110588,-0.362637,-0.428570,-0.362637,0.125814,0.088811,0.150197,-1.101989,-1.316633,-1.111192,-0.065934,-0.246642,-0.212454,-0.009452,-0.000154,0.367458,-0.011791,-0.001454,0.376668,0.009453,0.367579,-3.009092,-0.901,0.000,-0.000,0.043206,0,-34.749
26.9615,0.048407,0.019796,0.073203,-0.604397,-0.846153,-0.714287,0.110087,0.072849,0.134514,-0.901989,-1.116633,-0.911192,-0.168498,-0.285714,-0.085470,-0.009687,-0.000392,0.361232,-0.011791,-0.001456,0.376054,0.009695,0.361362,-3.009334,-0.767,0.000,-0.000,0.077406,0,-34.941
26.9718,0.042684,0.014074,0.067099,-0.780220,-0.934067,-0.956043,0.105681,0.068392,0.130130,-0.701989,-0.916633,-0.711192,-0.178267,-0.339438,-0.095238,-0.009589,-0.000431,0.360290,-0.011791,-0.001455,0.375491,0.009599,0.360418,-3.009242,-0.704,0.000,-0.000,0.067415,0,-35.116
26.9818,0.036199,0.007208,0.060614,-0.582417,-0.340660,-0.714287,0.101309,0.063947,0.125802,-0.586781,-0.753111,-0.588111,-0.109890,-0.305250,-0.139194,-0.009626,-0.000469,0.359224,-0.011791,-0.001454,0.374979,0.009637,0.359353,-3.009148,-0.640,0.000,-0.000,0.069516,0,-35.277
26.9920,0.030859,0.001486,0.055274,-0.384617,-0.450550,-0.450550,0.097509,0.060077,0.122041,-0.558897,-0.718732,-0.559661,-0.119658,-0.290598,-0.153846,-0.009668,-0.000508,0.358345,-0.011791,-0.001453,0.374510,0.009681,0.358476,-3.009056,-0.585,0.000,-0.000,0.070528,0,-35.423
27.0019,0.026663,-0.002329,0.051459,-0.560440,-0.450550,-0.450550,0.094424,0.056978,0.119015,-0.540036,-0.707624,-0.547446,-0.109890,-0.398046,-0.168498,-0.009648,-0.000428,0.357714,-0.011791,-0.001452,0.374093,0.009658,0.357845,-3.008997,-0.522,0.000,-0.000,0.070847,0,-35.553
27.0117,0.023229,-0.004999,0.049170,-0.670330,-0.538460,-0.230770,0.092022,0.054594,0.116716,-0.522460,-0.704884,-0.550957,-0.041514,-0.310134,-0.197803,-0.009703,-0.000230,0.357266,-0.011791,-0.001452,0.373751,0.009706,0.357398,-3.008966,-0.427,0.000,-0.000,0.071195,0,-35.660
27.0225,0.020178,-0.008051,0.045736,-0.186813,-0.252747,-0.604397,0.089788,0.052331,0.114477,-0.507809,-0.690668,-0.528847,-0.080586,-0.310134,-0.129426,-0.009619,-0.000270,0.356760,-0.011791,-0.001452,0.373473,0.009623,0.356890,-3.008961,-0.348,0.000,-0.000,0.071844,0,-35.747
27.0319,0.016744,-0.011484,0.042684,-0.318680,-0.824177,-0.318680,0.087911,0.050434,0.112637,-0.476410,-0.659528,-0.504501,-0.173382,-0.310134,-0.227106,-0.009671,-0.000230,0.356232,-0.011791,-0.001452,0.373302,0.009674,0.356363,-3.008988,-0.213,0.000,-0.000,0.073044,0,-35.800
27.0414,0.014456,-0.013392,0.040396,-0.318680,-0.076923,-0.340660,0.086619,0.049152,0.111352,-0.456541,-0.647017,-0.484582,-0.148962,-0.285714,-0.168498,-0.009592,-0.000191,0.355890,-0.011791,-0.001453,0.373175,0.009594,0.356019,-3.009049,-0.158,0.000,-0.000,0.073455,0,-35.840
27.0511,0.011022,-0.016826,0.037344,-0.406593,-0.406593,-0.582417,0.085416,0.047944,0.110173,-0.387600,-0.578049,-0.422925,-0.041514,-0.266178,-0.119658,-0.009644,-0.000151,0.355363,-0.011791,-0.001454,0.373175,0.009645,0.355494,-3.009112,-0.000,0.000,-0.000,0.075596,0,-35.440
27.0613,0.008352,-0.019496,0.035055,-0.186813,-0.384617,-0.384617,0.084488,0.047010,0.109267,-0.329190,-0.519694,-0.371830,-0.070818,-0.285714,-0.202686,-0.009699,-0.000112,0.354957,-0.011791,-0.001455,0.373175,0.009700,0.355090,-3.009218,-0.000,0.000,-0.000,0.077064,0,-35.040
27.0711,0.006063,-0.021785,0.032385,-0.296703,-0.032967,-0.384617,0.083626,0.046141,0.108372,-0.277305,-0.467875,-0.312939,-0.075702,-0.344322,-0.075702,-0.009620,-0.000151,0.354576,-0.011790,-0.001457,0.373175,0.009621,0.354707,-3.009354,-0.000,0.000,-0.000,0.078424,0,-34.640
27.0812,0.004156,-0.023692,0.030859,-0.120880,-0.274727,-0.318680,0.082973,0.045482,0.107741,-0.229432,-0.420091,-0.272348,-0.056166,-0.285714,-0.144078,-0.009679,-0.000112,0.354293,-0.011790,-0.001458,0.373175,0.009679,0.354425,-3.009468,-0.000,0.000,-0.000,0.079470,0,-34.240
27.0914,0.003012,-0.024837,0.029714,-0.098900,-0.010990,-0.076923,0.082559,0.045062,0.107322,-0.192683,-0.383433,-0.235700,-0.080586,-0.344322,-0.207570,-0.009673,-0.000112,0.354112,-0.011790,-0.001459,0.373175,0.009674,0.354244,-3.009574,-0.000,0.000,-0.000,0.079962,0,-33.840
27.1016,0.001867,-0.026363,0.028189,-0.230770,-0.428570,-0.010990,0.082074,0.044545,0.106806,-0.157189,-0.340878,-0.193134,-0.217339,-0.315019,-0.109890,-0.009666,-0.000190,0.353891,-0.011790,-0.001460,0.373175,0.009668,0.354023,-3.009674,-0.000,0.000,-0.000,0.080692,0,-33.440
27.1113,0.000723,-0.027507,0.027426,-0.406593,-0.164837,-0.560440,0.081696,0.044165,0.106452,-0.119846,-0.303594,-0.162995,-0.100122,-0.280830,-0.163614,-0.009728,-0.000151,0.353728,-0.011790,-0.001461,0.373175,0.009730,0.353862,-3.009737,-0.000,0.000,-0.000,0.081351,0,-33.040
27.1230,0.000341,-0.028270,0.027044,-0.208790,-0.230770,-0.208790,0.081519,0.043960,0.106273,-0.094245,-0.270911,-0.137412,-0.065934,-0.295483,-0.134310,-0.009793,-0.000190,0.353646,-0.011790,-0.001462,0.373175,0.009795,0.353782,-3.009773,-0.000,0.000,-0.000,0.081355,0,-32.640
