t,q0,q1,q2,qd0,qd1,qd2,q_cmd0,q_cmd1,q_cmd2,tau0,tau1,tau2,tauIq0,tauIq1,tauIq2,foot_x,foot_y,foot_z,tgt_x,tgt_y,tgt_z,r_xy,L_m,yaw,ls_y,rs_x,rs_y,lag_rad,frozen,f_press_N
6.5885,0.384869,0.468793,0.450101,-0.120880,0.120880,0.032967,0.385566,0.467608,0.450590,0.013943,-0.023700,0.009779,-0.017094,-0.007326,-0.002442,0.004088,0.018563,0.427079,0.003703,0.018290,0.427095,0.019008,0.427501,-2.134830,0.000,0.000,0.000,0.001239,0,0.000
6.5985,0.384869,0.468793,0.450101,-0.274727,-0.010990,0.054947,0.385565,0.467607,0.450591,0.013937,-0.023720,0.009805,-0.056166,-0.021978,-0.007326,0.004088,0.018563,0.427079,0.003702,0.018290,0.427095,0.019008,0.427501,-2.134858,0.000,0.000,0.000,0.001185,0,0.000
6.6086,0.385250,0.468411,0.450482,0.098900,-0.186813,0.362637,0.385620,0.467623,0.450646,0.007402,-0.015773,0.003282,-0.021978,-0.046398,-0.031746,0.003921,0.018469,0.427107,0.003702,0.018290,0.427095,0.018881,0.427524,-2.134879,0.000,0.000,0.000,0.000805,0,0.000
6.6187,0.384869,0.468411,0.450101,-0.538460,-0.120880,-0.010990,0.385529,0.467550,0.450557,0.013219,-0.017219,0.009123,-0.007326,-0.041514,-0.002442,0.004005,0.018515,0.427060,0.003701,0.018290,0.427095,0.018943,0.427480,-2.134901,0.000,0.000,0.000,0.000789,0,0.000
6.6288,0.385250,0.468793,0.450101,-0.120880,0.516483,-0.098900,0.385620,0.467640,0.450629,0.007396,-0.023054,0.010569,-0.012210,-0.002442,0.012210,0.004088,0.018470,0.427105,0.003701,0.018290,0.427095,0.018917,0.427524,-2.134921,0.000,0.000,0.000,0.001242,0,0.000
6.6389,0.385250,0.468793,0.450482,0.054947,0.230770,0.230770,0.385655,0.467675,0.450685,0.008101,-0.022347,0.004057,-0.021978,-0.021978,-0.017094,0.004005,0.018518,0.427126,0.003701,0.018290,0.427095,0.018946,0.427546,-2.134940,0.000,0.000,0.000,0.001153,0,0.000
6.6491,0.385250,0.468793,0.450101,-0.054947,0.362637,-0.274727,0.385619,0.467639,0.450631,0.007388,-0.023081,0.010605,-0.021978,-0.026862,0.007326,0.004088,0.018470,0.427105,0.003700,0.018290,0.427095,0.018917,0.427524,-2.134960,0.000,0.000,0.000,0.001117,0,0.000
6.6592,0.384869,0.468793,0.450101,-0.296703,0.054947,-0.054947,0.385564,0.467603,0.450596,0.013915,-0.023804,0.009911,-0.017094,-0.031746,-0.017094,0.004088,0.018563,0.427079,0.003700,0.018290,0.427095,0.019008,0.427501,-2.134977,0.000,0.000,0.000,0.001154,0,0.000
6.6693,0.385250,0.468411,0.450101,-0.076923,-0.230770,-0.142857,0.385584,0.467583,0.450596,0.006672,-0.016571,0.009911,0.002442,-0.021978,-0.012210,0.004005,0.018421,0.427086,0.003700,0.018290,0.427095,0.018852,0.427502,-2.134990,0.000,0.000,0.000,0.000809,0,0.000
6.6795,0.385250,0.468793,0.450482,-0.032967,-0.032967,0.362637,0.385654,0.467673,0.450688,0.008087,-0.022397,0.004121,-0.012210,-0.026862,0.021978,0.004005,0.018518,0.427126,0.003699,0.018290,0.427095,0.018946,0.427546,-2.135012,0.000,0.000,0.000,0.001210,0,0.000
6.6893,0.385250,0.468793,0.450482,0.186813,-0.076923,0.032967,0.385654,0.467672,0.450689,0.008083,-0.022414,0.004143,-0.002442,-0.051282,-0.012210,0.004005,0.018518,0.427126,0.003699,0.018291,0.427095,0.018946,0.427546,-2.135036,0.000,0.000,0.000,0.001120,0,0.000
6.6994,0.385250,0.468793,0.450101,0.054947,-0.076923,-0.142857,0.385618,0.467635,0.450635,0.007370,-0.023150,0.010692,0.002442,-0.026862,-0.017094,0.004088,0.018470,0.427105,0.003698,0.018291,0.427095,0.018917,0.427524,-2.135059,0.000,0.000,0.000,0.001121,0,0.000
6.7092,0.385250,0.468793,0.450101,-0.054947,0.362637,-0.054947,0.385618,0.467635,0.450636,0.007365,-0.023166,0.010712,-0.012210,-0.031746,-0.017094,0.004088,0.018470,0.427105,0.003698,0.018291,0.427095,0.018917,0.427524,-2.135081,0.000,0.000,0.000,0.001157,0,0.000
6.7196,0.385631,0.468793,0.450482,0.120880,0.032967,0.186813,0.385708,0.467705,0.450728,0.001540,-0.021751,0.004912,-0.007326,-0.031746,0.007326,0.004005,0.018424,0.427153,0.003698,0.018291,0.427095,0.018854,0.427568,-2.135104,0.000,0.000,0.000,0.001158,0,0.000
6.7296,0.385631,0.468793,0.450101,0.098900,0.186813,-0.318680,0.385673,0.467668,0.450674,0.000827,-0.022488,0.011464,-0.012210,-0.031746,-0.002442,0.004088,0.018376,0.427132,0.003697,0.018291,0.427095,0.018825,0.427546,-2.135129,0.000,0.000,0.000,0.001088,0,0.000
6.7399,0.385631,0.468793,0.450482,-0.142857,0.164837,0.032967,0.385708,0.467704,0.450730,0.001531,-0.021784,0.004954,0.007326,-0.021978,-0.026862,0.004005,0.018424,0.427153,0.003697,0.018291,0.427095,0.018854,0.427568,-2.135151,0.000,0.000,0.000,0.001124,0,0.000
6.7495,0.385631,0.468411,0.450101,-0.120880,-0.296703,-0.384617,0.385637,0.467612,0.450640,0.000107,-0.015988,0.010783,0.007326,-0.017094,0.017094,0.004005,0.018328,0.427113,0.003696,0.018291,0.427095,0.018760,0.427525,-2.135173,0.000,0.000,0.000,0.000708,0,0.000
6.7596,0.385631,0.468793,0.450101,0.186813,0.076923,-0.120880,0.385672,0.467666,0.450677,0.000812,-0.022542,0.011531,0.031746,-0.026862,-0.012210,0.004088,0.018376,0.427132,0.003696,0.018291,0.427095,0.018825,0.427546,-2.135205,0.000,0.000,0.000,0.001181,0,0.000
6.7705,0.386013,0.468793,0.450101,0.230770,0.164837,-0.010990,0.385727,0.467701,0.450714,-0.005721,-0.021843,0.012256,-0.041514,-0.017094,0.021978,0.004088,0.018283,0.427158,0.003695,0.018291,0.427095,0.018734,0.427569,-2.135223,0.000,0.000,0.000,0.001127,0,0.000
6.7798,0.386013,0.468793,0.450101,0.142857,-0.076923,-0.252747,0.385727,0.467700,0.450714,-0.005723,-0.021851,0.012266,-0.031746,-0.041514,-0.007326,0.004088,0.018283,0.427158,0.003695,0.018291,0.427095,0.018734,0.427569,-2.135234,0.000,0.000,0.000,0.001092,0,0.000
6.7898,0.386013,0.468793,0.450101,-0.032967,0.186813,-0.230770,0.385727,0.467699,0.450715,-0.005727,-0.021867,0.012286,-0.046398,-0.026862,0.017094,0.004088,0.018283,0.427158,0.003695,0.018291,0.427095,0.018734,0.427569,-2.135257,0.000,0.000,0.000,0.001093,0,0.000
6.8000,0.386013,0.468793,0.450482,0.076923,0.032967,0.164837,0.385762,0.467735,0.450771,-0.005021,-0.021156,0.005768,-0.041514,-0.012210,0.017094,0.004005,0.018331,0.427179,0.003695,0.018291,0.427095,0.018763,0.427591,-2.135270,0.000,0.000,0.000,0.001093,0,0.000
6.8108,0.385631,0.468793,0.450482,-0.186813,-0.076923,-0.032967,0.385707,0.467699,0.450736,0.001506,-0.021876,0.005072,-0.041514,-0.051282,-0.002442,0.004005,0.018424,0.427153,0.003694,0.018291,0.427095,0.018854,0.427568,-2.135283,0.000,0.000,0.000,0.001058,0,0.000
6.8214,0.386013,0.468793,0.450482,0.274727,0.384617,0.428570,0.385762,0.467734,0.450772,-0.005025,-0.021172,0.005789,0.007326,-0.002442,-0.007326,0.004005,0.018331,0.427179,0.003694,0.018292,0.427095,0.018763,0.427591,-2.135293,0.000,0.000,0.000,0.001094,0,0.000
6.8308,0.386013,0.469174,0.450482,0.252747,-0.032967,-0.010990,0.385797,0.467789,0.450808,-0.004317,-0.027711,0.006519,-0.031746,-0.183150,-0.007326,0.004089,0.018379,0.427198,0.003694,0.018292,0.427095,0.018828,0.427613,-2.135304,0.000,0.000,0.000,0.001440,0,0.000
6.8411,0.386013,0.469174,0.450101,-0.208790,0.208790,-0.516483,0.385762,0.467752,0.450754,-0.005028,-0.028439,0.013059,-0.056166,-0.017094,0.002442,0.004172,0.018331,0.427177,0.003694,0.018292,0.427095,0.018800,0.427591,-2.135316,0.000,0.000,0.000,0.001386,0,0.000
6.8509,0.386394,0.469174,0.450101,0.142857,0.076923,-0.032967,0.385816,0.467787,0.450790,-0.011561,-0.027742,0.013786,-0.041514,0.002442,0.031746,0.004172,0.018237,0.427204,0.003693,0.018292,0.427095,0.018709,0.427613,-2.135336,0.000,0.000,0.000,0.001422,0,0.000
6.8611,0.386394,0.469174,0.450482,0.120880,0.032967,0.186813,0.385852,0.467823,0.450846,-0.010855,-0.027031,0.007267,-0.021978,-0.031746,-0.017094,0.004089,0.018285,0.427225,0.003693,0.018292,0.427095,0.018737,0.427635,-2.135348,0.000,0.000,0.000,0.001387,0,0.000
6.8710,0.386394,0.469174,0.450482,0.076923,0.032967,0.208790,0.385851,0.467822,0.450847,-0.010859,-0.027049,0.007290,-0.051282,0.002442,0.031746,0.004089,0.018285,0.427225,0.003693,0.018292,0.427095,0.018737,0.427635,-2.135374,0.000,0.000,0.000,0.001352,0,0.000
6.8816,0.386394,0.469174,0.450101,0.318680,0.120880,-0.186813,0.385816,0.467785,0.450792,-0.011571,-0.027777,0.013831,-0.031746,-0.012210,-0.017094,0.004172,0.018237,0.427204,0.003692,0.018292,0.427095,0.018709,0.427613,-2.135386,0.000,0.000,0.000,0.001352,0,0.000
6.8914,0.386394,0.469174,0.450482,-0.032967,-0.010990,0.076923,0.385851,0.467821,0.450848,-0.010866,-0.027074,0.007322,-0.012210,-0.012210,0.002442,0.004089,0.018285,0.427225,0.003692,0.018292,0.427095,0.018737,0.427635,-2.135410,0.000,0.000,0.000,0.001389,0,0.000
6.9020,0.386394,0.469174,0.450101,-0.164837,0.296703,-0.032967,0.385815,0.467784,0.450794,-0.011580,-0.027811,0.013873,-0.026862,-0.026862,0.017094,0.004172,0.018237,0.427204,0.003692,0.018292,0.427095,0.018709,0.427613,-2.135434,0.000,0.000,0.000,0.001354,0,0.000
6.9114,0.386394,0.469174,0.450101,-0.186813,0.252747,-0.120880,0.385815,0.467783,0.450795,-0.011584,-0.027825,0.013891,-0.031746,-0.021978,-0.007326,0.004172,0.018237,0.427204,0.003691,0.018292,0.427095,0.018709,0.427613,-2.135454,0.000,0.000,0.000,0.001391,0,0.000
6.9227,0.386394,0.469174,0.450482,-0.142857,-0.010990,0.010990,0.385850,0.467818,0.450851,-0.010878,-0.027119,0.007379,-0.026862,0.046398,-0.002442,0.004089,0.018285,0.427225,0.003691,0.018292,0.427095,0.018737,0.427635,-2.135473,0.000,0.000,0.000,0.001391,0,0.000
6.9317,0.386394,0.469174,0.450101,-0.032967,-0.164837,-0.274727,0.385815,0.467782,0.450797,-0.011589,-0.027845,0.013917,-0.056166,0.002442,-0.012210,0.004172,0.018237,0.427204,0.003691,0.018292,0.427095,0.018709,0.427613,-2.135483,0.000,0.000,0.000,0.001356,0,0.000
6.9415,0.386394,0.469556,0.450482,0.054947,0.208790,0.010990,0.385886,0.467873,0.450888,-0.010172,-0.033664,0.008117,-0.046398,-0.095238,-0.007326,0.004173,0.018334,0.427244,0.003690,0.018292,0.427095,0.018802,0.427657,-2.135494,0.000,0.000,0.000,0.001774,0,0.000
6.9515,0.386776,0.469937,0.450482,0.252747,0.560440,-0.054947,0.385976,0.467963,0.450960,-0.015993,-0.039492,0.009557,-0.046398,-0.061050,-0.007326,0.004257,0.018288,0.427289,0.003690,0.018292,0.427095,0.018777,0.427702,-2.135506,0.000,0.000,0.000,0.002065,0,0.000
6.9611,0.386394,0.469937,0.450482,-0.098900,0.142857,0.252747,0.385921,0.467927,0.450925,-0.009463,-0.040203,0.008848,-0.026862,0.007326,-0.007326,0.004257,0.018382,0.427263,0.003690,0.018292,0.427095,0.018868,0.427679,-2.135505,0.000,0.000,0.000,0.001975,0,0.000
6.9712,0.386776,0.469937,0.450101,0.340660,-0.010990,-0.318680,0.385941,0.467926,0.450906,-0.016704,-0.040221,0.016098,-0.041514,-0.153846,-0.007326,0.004340,0.018240,0.427268,0.003690,0.018292,0.427095,0.018750,0.427680,-2.135518,0.000,0.000,0.000,0.002010,0,0.000
6.9813,0.386776,0.469556,0.450101,-0.142857,-0.032967,0.010990,0.385905,0.467871,0.450870,-0.017414,-0.033688,0.015376,-0.051282,-0.119658,0.002442,0.004256,0.018192,0.427249,0.003690,0.018292,0.427095,0.018683,0.427658,-2.135516,0.000,0.000,0.000,0.001630,0,0.000
6.9919,0.386776,0.469556,0.450482,-0.230770,-0.054947,0.296703,0.385941,0.467907,0.450925,-0.016706,-0.032973,0.008851,-0.070818,-0.124542,0.012210,0.004173,0.018240,0.427270,0.003690,0.018292,0.427095,0.018711,0.427680,-2.135522,0.000,0.000,0.000,0.001684,0,0.000
7.0020,0.386776,0.469937,0.450482,-0.472527,-0.230770,0.142857,0.385976,0.467961,0.450962,-0.015999,-0.039516,0.009588,-0.075702,0.017094,0.017094,0.004257,0.018288,0.427289,0.003690,0.018292,0.427095,0.018777,0.427702,-2.135540,0.000,0.000,0.000,0.002030,0,0.000
7.0122,0.387157,0.469937,0.450482,0.230770,0.230770,0.406593,0.386031,0.467996,0.450998,-0.022532,-0.038818,0.010313,-0.036630,-0.065934,0.012210,0.004257,0.018195,0.427316,0.003689,0.018293,0.427095,0.018686,0.427724,-2.135558,0.000,0.000,0.000,0.001976,0,0.000
7.0220,0.387157,0.469556,0.450482,0.010990,-0.076923,-0.010990,0.385995,0.467941,0.450963,-0.023247,-0.032304,0.009614,-0.031746,-0.065934,0.002442,0.004173,0.018147,0.427297,0.003689,0.018293,0.427095,0.018620,0.427702,-2.135583,0.000,0.000,0.000,0.001559,0,0.000
7.0319,0.387157,0.469937,0.450101,0.054947,-0.010990,-0.186813,0.385995,0.467959,0.450945,-0.023249,-0.039569,0.016882,-0.061050,-0.090354,-0.017094,0.004340,0.018147,0.427295,0.003688,0.018293,0.427095,0.018659,0.427702,-2.135603,0.000,0.000,0.000,0.001997,0,0.000
7.0420,0.387157,0.469937,0.450101,0.054947,0.076923,-0.428570,0.385995,0.467958,0.450946,-0.023253,-0.039583,0.016899,-0.036630,-0.021978,-0.017094,0.004340,0.018147,0.427295,0.003688,0.018293,0.427095,0.018659,0.427702,-2.135622,0.000,0.000,0.000,0.001978,0,0.000
7.0522,0.387157,0.469937,0.450482,0.120880,-0.120880,0.252747,0.386030,0.467994,0.451001,-0.022545,-0.038866,0.010373,-0.046398,-0.012210,-0.007326,0.004257,0.018195,0.427316,0.003688,0.018293,0.427095,0.018686,0.427724,-2.135626,0.000,0.000,0.000,0.001979,0,0.000
7.0626,0.387157,0.469937,0.450482,-0.186813,-0.054947,0.186813,0.386030,0.467993,0.451002,-0.022548,-0.038876,0.010387,-0.041514,-0.100122,0.021978,0.004257,0.018195,0.427316,0.003688,0.018293,0.427095,0.018686,0.427724,-2.135642,0.000,0.000,0.000,0.001943,0,0.000
7.0722,0.387157,0.469556,0.450482,-0.186813,-0.274727,0.274727,0.385994,0.467938,0.450966,-0.023260,-0.032350,0.009673,-0.051282,-0.065934,-0.012210,0.004173,0.018147,0.427297,0.003688,0.018293,0.427095,0.018620,0.427702,-2.135649,0.000,0.000,0.000,0.001562,0,0.000
7.0825,0.387157,0.469937,0.450482,-0.076923,0.318680,0.164837,0.386030,0.467993,0.451002,-0.022548,-0.038878,0.010388,-0.026862,-0.056166,-0.007326,0.004257,0.018195,0.427316,0.003688,0.018293,0.427095,0.018686,0.427724,-2.135643,0.000,0.000,0.000,0.001999,0,0.000
7.0924,0.387539,0.469937,0.450101,0.516483,-0.076923,-0.142857,0.386049,0.467993,0.450982,-0.029787,-0.038887,0.017628,-0.002442,-0.056166,0.007326,0.004340,0.018053,0.427321,0.003688,0.018293,0.427095,0.018568,0.427725,-2.135644,0.000,0.000,0.000,0.001944,0,0.000
7.1026,0.387157,0.469556,0.450482,-0.252747,0.054947,-0.252747,0.385994,0.467939,0.450965,-0.023257,-0.032338,0.009657,-0.041514,-0.046398,-0.026862,0.004173,0.018147,0.427297,0.003688,0.018293,0.427095,0.018620,0.427702,-2.135631,0.000,0.000,0.000,0.001563,0,0.000
7.1126,0.387539,0.469937,0.450482,0.318680,-0.010990,-0.010990,0.386085,0.468029,0.451036,-0.029075,-0.038155,0.011082,-0.031746,-0.070818,0.002442,0.004257,0.018101,0.427342,0.003688,0.018293,0.427095,0.018595,0.427747,-2.135627,0.000,0.000,0.000,0.001998,0,0.000
7.1227,0.387920,0.469556,0.450482,0.252747,0.010990,-0.120880,0.386105,0.468011,0.451035,-0.036312,-0.030904,0.011059,-0.080586,-0.051282,-0.007326,0.004173,0.017959,0.427350,0.003688,0.018293,0.427095,0.018438,0.427747,-2.135613,0.000,0.000,0.000,0.001835,0,0.000
7.1324,0.387539,0.469556,0.450101,-0.054947,-0.054947,-0.252747,0.386014,0.467939,0.450944,-0.030490,-0.032327,0.016871,-0.031746,-0.065934,-0.002442,0.004256,0.018005,0.427302,0.003688,0.018293,0.427095,0.018501,0.427703,-2.135602,0.000,0.000,0.000,0.001545,0,0.000
7.1426,0.387539,0.469937,0.450482,0.120880,0.164837,0.032967,0.386085,0.468030,0.451036,-0.029072,-0.038146,0.011071,-0.056166,-0.007326,0.017094,0.004257,0.018101,0.427342,0.003688,0.018293,0.427095,0.018595,0.427747,-2.135614,0.000,0.000,0.000,0.001998,0,0.000
7.1527,0.387920,0.469556,0.450482,0.494507,-0.010990,0.076923,0.386105,0.468010,0.451035,-0.036314,-0.030908,0.011064,-0.061050,-0.051282,0.021978,0.004173,0.017959,0.427350,0.003688,0.018293,0.427095,0.018438,0.427747,-2.135619,0.000,0.000,0.000,0.001835,0,0.000
7.1627,0.387539,0.469556,0.450482,0.010990,0.098900,0.164837,0.386050,0.467975,0.451000,-0.029785,-0.031623,0.010360,-0.046398,-0.056166,-0.026862,0.004173,0.018053,0.427323,0.003688,0.018293,0.427095,0.018529,0.427725,-2.135624,0.000,0.000,0.000,0.001545,0,0.000
7.1726,0.387539,0.469556,0.450482,0.164837,-0.186813,0.076923,0.386049,0.467974,0.451001,-0.029788,-0.031635,0.010376,-0.065934,-0.046398,0.012210,0.004173,0.018053,0.427323,0.003688,0.018293,0.427095,0.018529,0.427725,-2.135642,0.000,0.000,0.000,0.001581,0,0.000
7.1829,0.387539,0.469556,0.450101,-0.120880,-0.054947,-0.252747,0.386014,0.467937,0.450948,-0.030503,-0.032378,0.016935,-0.065934,-0.061050,0.017094,0.004256,0.018005,0.427302,0.003687,0.018293,0.427095,0.018501,0.427703,-2.135675,0.000,0.000,0.000,0.001582,0,0.000
7.1929,0.387539,0.469556,0.450482,0.054947,0.142857,-0.076923,0.386049,0.467972,0.451003,-0.029798,-0.031672,0.010423,-0.041514,-0.012210,-0.021978,0.004173,0.018053,0.427323,0.003687,0.018293,0.427095,0.018529,0.427725,-2.135695,0.000,0.000,0.000,0.001619,0,0.000
7.2030,0.387539,0.469556,0.450482,-0.098900,-0.010990,0.186813,0.386049,0.467971,0.451004,-0.029803,-0.031689,0.010445,-0.046398,-0.036630,-0.012210,0.004173,0.018053,0.427323,0.003686,0.018293,0.427095,0.018529,0.427725,-2.135719,0.000,0.000,0.000,0.001584,0,0.000
7.2130,0.387539,0.469556,0.450482,0.142857,0.142857,-0.098900,0.386049,0.467971,0.451005,-0.029804,-0.031693,0.010450,-0.065934,-0.021978,-0.002442,0.004173,0.018053,0.427323,0.003686,0.018293,0.427095,0.018529,0.427725,-2.135725,0.000,0.000,0.000,0.001584,0,0.000
7.2232,0.387539,0.469174,0.450482,-0.142857,-0.340660,-0.340660,0.386013,0.467916,0.450969,-0.030515,-0.025164,0.009732,-0.061050,-0.056166,-0.007326,0.004089,0.018005,0.427304,0.003686,0.018293,0.427095,0.018463,0.427703,-2.135728,0.000,0.000,0.000,0.001490,0,0.000
7.2329,0.387539,0.469556,0.450101,-0.142857,0.164837,-0.340660,0.386013,0.467935,0.450950,-0.030513,-0.032415,0.016982,-0.085470,-0.041514,0.002442,0.004256,0.018005,0.427302,0.003686,0.018293,0.427095,0.018501,0.427703,-2.135727,0.000,0.000,0.000,0.001640,0,0.000
7.2434,0.387539,0.469556,0.450482,0.098900,0.098900,-0.076923,0.386049,0.467972,0.451004,-0.029801,-0.031682,0.010436,-0.036630,-0.046398,0.002442,0.004173,0.018053,0.427323,0.003686,0.018293,0.427095,0.018529,0.427725,-2.135709,0.000,0.000,0.000,0.001621,0,0.000
7.2537,0.387539,0.469556,0.450101,-0.032967,0.208790,-0.604397,0.386013,0.467936,0.450949,-0.030508,-0.032395,0.016957,-0.036630,-0.012210,-0.007326,0.004256,0.018005,0.427302,0.003687,0.018293,0.427095,0.018501,0.427703,-2.135700,0.000,0.000,0.000,0.001584,0,0.000
7.2636,0.387920,0.469556,0.450482,0.340660,0.318680,0.032967,0.386104,0.468008,0.451039,-0.036327,-0.030957,0.011127,-0.046398,-0.036630,0.007326,0.004173,0.017959,0.427350,0.003687,0.018293,0.427095,0.018438,0.427747,-2.135689,0.000,0.000,0.000,0.001907,0,0.000
7.2735,0.387539,0.469174,0.450482,0.208790,-0.186813,-0.186813,0.386014,0.467918,0.450967,-0.030506,-0.025128,0.009687,-0.041514,-0.031746,-0.017094,0.004089,0.018005,0.427304,0.003687,0.018293,0.427095,0.018463,0.427703,-2.135676,0.000,0.000,0.000,0.001435,0,0.000
7.2837,0.387539,0.469174,0.450101,-0.032967,-0.186813,-0.450550,0.385978,0.467882,0.450911,-0.031211,-0.025837,0.016202,-0.061050,-0.036630,-0.002442,0.004172,0.017957,0.427283,0.003687,0.018293,0.427095,0.018435,0.427681,-2.135660,0.000,0.000,0.000,0.001525,0,0.000
7.2940,0.387920,0.469174,0.450482,0.494507,-0.164837,0.120880,0.386069,0.467954,0.451001,-0.037032,-0.024405,0.010380,-0.031746,-0.036630,-0.012210,0.004089,0.017911,0.427330,0.003687,0.018293,0.427095,0.018372,0.427725,-2.135659,0.000,0.000,0.000,0.001942,0,0.000
7.3039,0.387539,0.469174,0.450482,0.032967,0.054947,0.054947,0.386014,0.467918,0.450966,-0.030503,-0.025117,0.009673,-0.085470,-0.031746,0.017094,0.004089,0.018005,0.427304,0.003687,0.018293,0.427095,0.018463,0.427703,-2.135661,0.000,0.000,0.000,0.001470,0,0.000
7.3140,0.387539,0.469174,0.450482,0.032967,-0.142857,0.582417,0.386014,0.467918,0.450966,-0.030504,-0.025121,0.009678,-0.031746,-0.036630,0.051282,0.004089,0.018005,0.427304,0.003687,0.018293,0.427095,0.018463,0.427703,-2.135667,0.000,0.000,0.000,0.001525,0,0.000
7.3249,0.387539,0.469174,0.450482,0.076923,0.032967,0.142857,0.386013,0.467918,0.450967,-0.030506,-0.025130,0.009689,-0.031746,-0.036630,0.012210,0.004089,0.018005,0.427304,0.003687,0.018293,0.427095,0.018463,0.427703,-2.135679,0.000,0.000,0.000,0.001525,0,0.000
7.3350,0.387539,0.469174,0.450482,-0.406593,-0.032967,0.054947,0.386013,0.467917,0.450968,-0.030510,-0.025144,0.009707,-0.075702,-0.051282,-0.012210,0.004089,0.018005,0.427304,0.003687,0.018293,0.427095,0.018463,0.427703,-2.135699,0.000,0.000,0.000,0.001525,0,0.000
7.3451,0.387539,0.469174,0.450482,0.120880,0.186813,-0.098900,0.386013,0.467916,0.450968,-0.030513,-0.025156,0.009722,-0.051282,-0.031746,-0.007326,0.004089,0.018005,0.427304,0.003686,0.018293,0.427095,0.018463,0.427703,-2.135717,0.000,0.000,0.000,0.001526,0,0.000
7.3555,0.387920,0.469174,0.450482,0.428570,-0.120880,-0.274727,0.386068,0.467951,0.451005,-0.037048,-0.024463,0.010454,-0.041514,-0.031746,-0.036630,0.004089,0.017911,0.427330,0.003686,0.018293,0.427095,0.018372,0.427725,-2.135742,0.000,0.000,0.000,0.001907,0,0.000
7.3654,0.387539,0.469174,0.450482,0.098900,0.054947,-0.252747,0.386013,0.467915,0.450970,-0.030520,-0.025182,0.009755,-0.056166,-0.036630,0.002442,0.004089,0.018005,0.427304,0.003686,0.018293,0.427095,0.018463,0.427703,-2.135754,0.000,0.000,0.000,0.001471,0,0.000
7.3755,0.387539,0.469174,0.450482,0.362637,0.010990,-0.076923,0.386013,0.467915,0.450970,-0.030520,-0.025183,0.009756,-0.046398,-0.051282,-0.012210,0.004089,0.018005,0.427304,0.003686,0.018293,0.427095,0.018463,0.427703,-2.135754,0.000,0.000,0.000,0.001526,0,0.000
7.3852,0.387539,0.469174,0.450482,0.186813,0.054947,0.054947,0.386013,0.467915,0.450970,-0.030521,-0.025183,0.009757,-0.056166,-0.017094,-0.002442,0.004089,0.018005,0.427304,0.003686,0.018293,0.427095,0.018463,0.427703,-2.135755,0.000,0.000,0.000,0.001526,0,0.000
7.3955,0.387539,0.469174,0.450482,0.010990,-0.010990,-0.010990,0.386013,0.467916,0.450970,-0.030518,-0.025175,0.009746,-0.021978,-0.046398,-0.026862,0.004089,0.018005,0.427304,0.003686,0.018293,0.427095,0.018463,0.427703,-2.135743,0.000,0.000,0.000,0.001526,0,0.000
7.4057,0.387539,0.469174,0.450482,0.098900,-0.054947,0.186813,0.386013,0.467916,0.450969,-0.030515,-0.025163,0.009730,-0.031746,-0.046398,0.007326,0.004089,0.018005,0.427304,0.003686,0.018293,0.427095,0.018463,0.427703,-2.135725,0.000,0.000,0.000,0.001526,0,0.000
7.4160,0.387539,0.468793,0.450482,-0.120880,-0.296703,-0.318680,0.385978,0.467862,0.450931,-0.031220,-0.018610,0.008982,-0.065934,-0.021978,-0.017094,0.004005,0.017956,0.427285,0.003687,0.018293,0.427095,0.018398,0.427681,-2.135694,0.000,0.000,0.000,0.001526,0,0.000
7.4262,0.387539,0.469174,0.450482,0.120880,0.054947,0.318680,0.386014,0.467918,0.450966,-0.030504,-0.025120,0.009676,-0.041514,-0.036630,-0.026862,0.004089,0.018005,0.427304,0.003687,0.018293,0.427095,0.018463,0.427703,-2.135665,0.000,0.000,0.000,0.001561,0,0.000
7.4361,0.387920,0.469174,0.450482,0.142857,-0.054947,0.142857,0.386069,0.467954,0.451001,-0.037031,-0.024401,0.010375,-0.075702,-0.046398,-0.012210,0.004089,0.017911,0.427330,0.003688,0.018293,0.427095,0.018372,0.427725,-2.135653,0.000,0.000,0.000,0.001907,0,0.000
7.4462,0.387539,0.469174,0.450482,0.010990,0.164837,0.318680,0.386014,0.467919,0.450965,-0.030498,-0.025101,0.009651,-0.056166,-0.031746,0.026862,0.004089,0.018005,0.427304,0.003688,0.018293,0.427095,0.018463,0.427703,-2.135637,0.000,0.000,0.000,0.001470,0,0.000
7.4567,0.387539,0.469174,0.450482,0.208790,0.142857,-0.076923,0.386014,0.467920,0.450964,-0.030495,-0.025089,0.009637,-0.026862,-0.026862,-0.012210,0.004089,0.018005,0.427304,0.003688,0.018293,0.427095,0.018463,0.427703,-2.135620,0.000,0.000,0.000,0.001525,0,0.000
7.4667,0.387157,0.468793,0.450482,-0.494507,-0.076923,-0.252747,0.385924,0.467830,0.450892,-0.024675,-0.019266,0.008204,-0.085470,-0.046398,-0.021978,0.004005,0.018050,0.427259,0.003688,0.018293,0.427095,0.018489,0.427658,-2.135616,0.000,0.000,0.000,0.001143,0,0.000
7.4766,0.387539,0.469174,0.450482,-0.186813,0.340660,0.164837,0.386014,0.467920,0.450964,-0.030495,-0.025090,0.009637,-0.065934,-0.046398,0.012210,0.004089,0.018005,0.427304,0.003688,0.018293,0.427095,0.018463,0.427703,-2.135621,0.000,0.000,0.000,0.001615,0,0.000
