t,q0,q1,q2,qd0,qd1,qd2,q_cmd0,q_cmd1,q_cmd2,tau0,tau1,tau2,tauIq0,tauIq1,tauIq2,foot_x,foot_y,foot_z,tgt_x,tgt_y,tgt_z,r_xy,L_m,yaw,ls_y,rs_x,rs_y,lag_rad,frozen,f_press_N
28.2686,0.493589,0.489393,0.544706,-0.296703,-0.098900,0.274727,0.493524,0.516864,0.556313,-0.001312,0.549412,0.232127,-0.021978,0.554335,0.183150,-0.012374,0.006073,0.440242,-0.008742,0.011409,0.443597,0.013783,0.440458,-3.024878,0.000,0.000,0.000,0.027523,0,0.000
28.2789,0.493589,0.489393,0.544706,-0.076923,-0.230770,0.274727,0.493522,0.516866,0.556312,-0.001338,0.549457,0.232111,-0.002442,0.466422,0.109890,-0.012374,0.006073,0.440242,-0.008741,0.011409,0.443597,0.013783,0.440458,-3.024815,0.000,0.000,0.000,0.027471,0,0.000
28.2888,0.493589,0.489393,0.544706,-0.230770,-0.318680,0.120880,0.493521,0.516868,0.556311,-0.001362,0.549495,0.232096,-0.012210,0.539682,0.031746,-0.012374,0.006073,0.440242,-0.008741,0.011410,0.443597,0.013783,0.440458,-3.024761,0.000,0.000,0.000,0.027473,0,0.000
28.2993,0.493589,0.489775,0.544325,-0.032967,0.098900,-0.362637,0.493521,0.516886,0.556293,-0.001372,0.542232,0.239366,-0.017094,0.588523,0.417583,-0.012203,0.006072,0.440247,-0.008741,0.011410,0.443597,0.013630,0.440458,-3.024750,0.000,0.000,0.000,0.027093,0,0.000
28.3093,0.493589,0.489775,0.544706,0.098900,-0.098900,-0.142857,0.493558,0.516923,0.556348,-0.000632,0.542966,0.232838,-0.026862,0.520146,0.075702,-0.012289,0.006121,0.440266,-0.008741,0.011410,0.443597,0.013729,0.440480,-3.024758,0.000,0.000,0.000,0.027112,0,0.000
28.3193,0.493589,0.489775,0.544706,0.208790,0.054947,0.054947,0.493559,0.516921,0.556349,-0.000606,0.542923,0.232852,-0.031746,0.500610,0.070818,-0.012289,0.006121,0.440266,-0.008741,0.011409,0.443597,0.013729,0.440480,-3.024819,0.000,0.000,0.000,0.027148,0,0.000
28.3293,0.493589,0.489775,0.544325,-0.120880,-0.054947,0.076923,0.493523,0.516882,0.556295,-0.001316,0.542139,0.239401,-0.026862,0.544566,0.402930,-0.012203,0.006072,0.440247,-0.008742,0.011409,0.443597,0.013630,0.440458,-3.024881,0.000,0.000,0.000,0.027146,0,0.000
28.3394,0.493589,0.490156,0.544706,-0.054947,0.384617,0.054947,0.493599,0.516970,0.556388,0.000199,0.536274,0.233640,-0.036630,0.515263,0.207570,-0.012205,0.006170,0.440290,-0.008743,0.011408,0.443597,0.013676,0.440502,-3.024988,0.000,0.000,0.000,0.026725,0,0.000
28.3497,0.493589,0.489775,0.544706,-0.230770,0.054947,-0.296703,0.493565,0.516911,0.556352,-0.000487,0.542730,0.232925,0.002442,0.485958,0.061050,-0.012289,0.006121,0.440266,-0.008745,0.011407,0.443597,0.013729,0.440480,-3.025094,0.000,0.000,0.000,0.027195,0,0.000
28.3596,0.493589,0.489775,0.545088,0.274727,-0.098900,0.164837,0.493604,0.516945,0.556409,0.000289,0.543408,0.226418,0.026862,0.515263,0.070818,-0.012375,0.006171,0.440285,-0.008746,0.011406,0.443597,0.013829,0.440502,-3.025185,0.000,0.000,0.000,0.027136,0,0.000
28.3696,0.493589,0.489775,0.545088,-0.010990,-0.010990,0.296703,0.493606,0.516941,0.556410,0.000332,0.543338,0.226444,0.007326,0.510379,0.036630,-0.012375,0.006171,0.440285,-0.008747,0.011405,0.443597,0.013829,0.440502,-3.025285,0.000,0.000,0.000,0.027170,0,0.000
28.3796,0.493589,0.489775,0.544706,0.230770,-0.164837,-0.406593,0.493571,0.516902,0.556356,-0.000370,0.542541,0.232996,-0.031746,0.534799,0.134310,-0.012289,0.006121,0.440266,-0.008748,0.011405,0.443597,0.013729,0.440480,-3.025365,0.000,0.000,0.000,0.027167,0,0.000
28.3900,0.493589,0.489775,0.544706,-0.032967,-0.186813,-0.054947,0.493572,0.516900,0.556357,-0.000346,0.542504,0.233012,-0.017094,0.544566,0.031746,-0.012289,0.006121,0.440266,-0.008748,0.011404,0.443597,0.013729,0.440480,-3.025418,0.000,0.000,0.000,0.027127,0,0.000
28.3999,0.493589,0.489775,0.544706,-0.230770,-0.164837,0.296703,0.493573,0.516899,0.556357,-0.000334,0.542485,0.233019,-0.036630,0.603174,0.124542,-0.012289,0.006121,0.440266,-0.008749,0.011404,0.443597,0.013729,0.440480,-3.025445,0.000,0.000,0.000,0.027125,0,0.000
28.4098,0.493589,0.490156,0.544706,0.076923,-0.164837,0.010990,0.493609,0.516953,0.556394,0.000402,0.535945,0.233764,-0.021978,0.534799,0.227106,-0.012205,0.006170,0.440290,-0.008749,0.011404,0.443597,0.013676,0.440502,-3.025459,0.000,0.000,0.000,0.026743,0,0.000
28.4201,0.493589,0.490156,0.544706,-0.274727,0.252747,0.098900,0.493609,0.516954,0.556394,0.000396,0.535953,0.233760,-0.017094,0.510379,0.231990,-0.012205,0.006170,0.440290,-0.008749,0.011404,0.443597,0.013676,0.440502,-3.025446,0.000,0.000,0.000,0.026797,0,0.000
28.4305,0.493589,0.490156,0.544706,0.186813,0.318680,-0.208790,0.493608,0.516955,0.556394,0.000383,0.535975,0.233751,-0.012210,0.544566,0.300366,-0.012205,0.006170,0.440290,-0.008748,0.011404,0.443597,0.013676,0.440502,-3.025415,0.000,0.000,0.000,0.026798,0,0.000
28.4402,0.493589,0.490156,0.544706,-0.340660,0.032967,-0.164837,0.493608,0.516956,0.556393,0.000367,0.536001,0.233742,-0.031746,0.549451,0.402930,-0.012205,0.006170,0.440290,-0.008748,0.011404,0.443597,0.013676,0.440502,-3.025378,0.000,0.000,0.000,0.026799,0,0.000
28.4502,0.493589,0.489775,0.545088,0.296703,-0.384617,0.450550,0.493607,0.516940,0.556411,0.000356,0.543299,0.226459,0.012210,0.568987,0.295483,-0.012375,0.006171,0.440285,-0.008747,0.011405,0.443597,0.013829,0.440502,-3.025340,0.000,0.000,0.000,0.027182,0,0.000
28.4603,0.493589,0.490156,0.544706,0.032967,0.274727,-0.010990,0.493606,0.516958,0.556392,0.000342,0.536041,0.233725,-0.017094,0.525030,0.236875,-0.012205,0.006170,0.440290,-0.008747,0.011405,0.443597,0.013676,0.440502,-3.025321,0.000,0.000,0.000,0.026783,0,0.000
28.4705,0.493971,0.489775,0.545088,0.142857,-0.362637,0.274727,0.493661,0.516977,0.556447,-0.006192,0.544057,0.227186,-0.036630,0.573871,0.075702,-0.012375,0.006074,0.440308,-0.008747,0.011405,0.443597,0.013785,0.440524,-3.025301,0.000,0.000,0.000,0.027184,0,0.000
28.4804,0.493589,0.490156,0.545088,-0.164837,0.054947,0.098900,0.493643,0.516996,0.556447,0.001069,0.536795,0.227188,-0.007326,0.505494,0.080586,-0.012291,0.006220,0.440308,-0.008747,0.011405,0.443597,0.013775,0.440524,-3.025302,0.000,0.000,0.000,0.026821,0,0.000
28.4906,0.493589,0.490538,0.544706,-0.208790,0.296703,0.010990,0.493642,0.517014,0.556429,0.001064,0.529523,0.234461,-0.021978,0.427350,0.280830,-0.012120,0.006219,0.440313,-0.008747,0.011405,0.443597,0.013623,0.440524,-3.025302,0.000,0.000,0.000,0.026458,0,0.000
28.5005,0.493589,0.490156,0.544706,-0.076923,-0.054947,0.186813,0.493606,0.516958,0.556392,0.000337,0.536047,0.233723,-0.031746,0.539682,0.236875,-0.012205,0.006170,0.440290,-0.008747,0.011405,0.443597,0.013676,0.440502,-3.025310,0.000,0.000,0.000,0.026858,0,0.000
28.5111,0.493971,0.490156,0.544706,0.560440,0.098900,0.164837,0.493662,0.516994,0.556430,-0.006182,0.536760,0.234468,0.051282,0.539682,0.207570,-0.012205,0.006072,0.440313,-0.008747,0.011405,0.443597,0.013632,0.440524,-3.025337,0.000,0.000,0.000,0.026802,0,0.000
28.5208,0.493589,0.490156,0.545088,-0.054947,0.120880,0.098900,0.493644,0.516993,0.556448,0.001101,0.536743,0.227209,-0.002442,0.534799,0.065934,-0.012291,0.006220,0.440308,-0.008748,0.011405,0.443597,0.013775,0.440524,-3.025375,0.000,0.000,0.000,0.026838,0,0.000
28.5311,0.493589,0.490156,0.545088,0.120880,-0.186813,0.296703,0.493646,0.516991,0.556449,0.001129,0.536700,0.227224,-0.021978,0.461538,0.207570,-0.012291,0.006220,0.440308,-0.008749,0.011404,0.443597,0.013775,0.440524,-3.025437,0.000,0.000,0.000,0.026837,0,0.000
28.5409,0.493589,0.490156,0.544706,-0.098900,-0.340660,0.032967,0.493610,0.516952,0.556395,0.000419,0.535916,0.233772,-0.021978,0.564102,0.427350,-0.012205,0.006170,0.440290,-0.008749,0.011403,0.443597,0.013676,0.440502,-3.025499,0.000,0.000,0.000,0.026835,0,0.000
28.5511,0.493589,0.490538,0.544706,-0.296703,0.252747,-0.274727,0.493648,0.517005,0.556433,0.001173,0.529348,0.234529,-0.007326,0.603174,0.290598,-0.012120,0.006219,0.440313,-0.008750,0.011403,0.443597,0.013623,0.440524,-3.025552,0.000,0.000,0.000,0.026414,0,0.000
28.5612,0.493589,0.490538,0.544706,-0.142857,0.186813,0.032967,0.493649,0.517003,0.556433,0.001195,0.529312,0.234542,-0.012210,0.534799,0.329670,-0.012120,0.006219,0.440313,-0.008750,0.011403,0.443597,0.013623,0.440524,-3.025603,0.000,0.000,0.000,0.026467,0,0.000
28.5710,0.493971,0.490538,0.544706,0.406593,-0.098900,0.098900,0.493705,0.517038,0.556471,-0.005320,0.530016,0.235289,-0.031746,0.534799,0.271062,-0.012120,0.006121,0.440337,-0.008751,0.011402,0.443597,0.013578,0.440546,-3.025641,0.000,0.000,0.000,0.026466,0,0.000
28.5808,0.493589,0.490538,0.544706,0.098900,-0.010990,-0.450550,0.493650,0.517001,0.556434,0.001218,0.529271,0.234557,0.007326,0.573871,0.334555,-0.012120,0.006219,0.440313,-0.008751,0.011402,0.443597,0.013623,0.440524,-3.025661,0.000,0.000,0.000,0.026501,0,0.000
28.5912,0.493589,0.490538,0.544706,0.098900,0.142857,-0.010990,0.493650,0.517001,0.556434,0.001218,0.529274,0.234557,-0.002442,0.471307,0.275947,-0.012120,0.006219,0.440313,-0.008751,0.011402,0.443597,0.013623,0.440524,-3.025657,0.000,0.000,0.000,0.026464,0,0.000
28.6013,0.493971,0.490538,0.544706,0.296703,0.076923,-0.098900,0.493705,0.517038,0.556471,-0.005317,0.530012,0.235291,-0.007326,0.471307,0.344322,-0.012120,0.006121,0.440337,-0.008751,0.011402,0.443597,0.013578,0.440546,-3.025648,0.000,0.000,0.000,0.026464,0,0.000
28.6114,0.493589,0.490538,0.545088,0.098900,-0.296703,0.164837,0.493686,0.517039,0.556489,0.001940,0.530036,0.228016,-0.026862,0.510379,0.231990,-0.012207,0.006268,0.440332,-0.008751,0.011402,0.443597,0.013722,0.440546,-3.025627,0.000,0.000,0.000,0.026501,0,0.000
28.6218,0.493589,0.490538,0.544706,-0.120880,-0.164837,-0.032967,0.493649,0.517003,0.556433,0.001196,0.529309,0.234541,0.007326,0.520146,0.300366,-0.012120,0.006219,0.440313,-0.008750,0.011402,0.443597,0.013623,0.440524,-3.025606,0.000,0.000,0.000,0.026502,0,0.000
28.6314,0.493589,0.490538,0.544706,-0.054947,-0.186813,-0.340660,0.493649,0.517004,0.556433,0.001189,0.529321,0.234539,-0.021978,0.510379,0.315019,-0.012120,0.006219,0.440313,-0.008750,0.011403,0.443597,0.013623,0.440524,-3.025590,0.000,0.000,0.000,0.026465,0,0.000
28.6413,0.493589,0.490538,0.544706,0.076923,-0.186813,-0.054947,0.493648,0.517004,0.556433,0.001182,0.529333,0.234534,-0.007326,0.500610,0.231990,-0.012120,0.006219,0.440313,-0.008750,0.011403,0.443597,0.013623,0.440524,-3.025573,0.000,0.000,0.000,0.026466,0,0.000
28.6525,0.493589,0.490538,0.544706,-0.076923,-0.208790,-0.340660,0.493648,0.517004,0.556433,0.001182,0.529334,0.234534,-0.036630,0.549451,0.212454,-0.012120,0.006219,0.440313,-0.008750,0.011403,0.443597,0.013623,0.440524,-3.025572,0.000,0.000,0.000,0.026467,0,0.000
28.6625,0.493589,0.490919,0.545088,0.142857,0.098900,-0.010990,0.493722,0.517095,0.556525,0.002660,0.523527,0.228750,-0.002442,0.564102,0.124542,-0.012122,0.006317,0.440356,-0.008750,0.011403,0.443597,0.013669,0.440568,-3.025597,0.000,0.000,0.000,0.026085,0,0.000
28.6730,0.493589,0.490919,0.545088,-0.120880,-0.208790,0.076923,0.493723,0.517094,0.556526,0.002674,0.523502,0.228757,0.012210,0.510379,0.158731,-0.012122,0.006317,0.440356,-0.008751,0.011402,0.443597,0.013669,0.440568,-3.025631,0.000,0.000,0.000,0.026176,0,0.000
28.6831,0.493589,0.490919,0.544706,-0.098900,0.142857,-0.164837,0.493687,0.517055,0.556471,0.001959,0.522725,0.235302,-0.012210,0.490843,0.305250,-0.012036,0.006267,0.440337,-0.008751,0.011402,0.443597,0.013570,0.440546,-3.025682,0.000,0.000,0.000,0.026175,0,0.000
28.6928,0.493971,0.490919,0.544706,0.208790,0.010990,-0.164837,0.493743,0.517090,0.556509,-0.004551,0.523423,0.236053,-0.012210,0.515263,0.158731,-0.012036,0.006170,0.440361,-0.008752,0.011401,0.443597,0.013525,0.440568,-3.025729,0.000,0.000,0.000,0.026136,0,0.000
28.7029,0.493589,0.490919,0.545088,0.010990,-0.098900,0.186813,0.493726,0.517089,0.556528,0.002739,0.523395,0.228799,-0.031746,0.549451,0.129426,-0.012122,0.006317,0.440356,-0.008752,0.011401,0.443597,0.013669,0.440568,-3.025783,0.000,0.000,0.000,0.026171,0,0.000
28.7133,0.493971,0.490919,0.545088,0.384617,-0.010990,0.098900,0.493782,0.517123,0.556565,-0.003767,0.524088,0.229549,-0.041514,0.510379,0.227106,-0.012122,0.006219,0.440379,-0.008753,0.011400,0.443597,0.013625,0.440590,-3.025838,0.000,0.000,0.000,0.026170,0,0.000
28.7235,0.493589,0.490919,0.545088,-0.054947,0.054947,-0.164837,0.493728,0.517085,0.556529,0.002780,0.523327,0.228823,-0.017094,0.495727,0.134310,-0.012122,0.006317,0.440356,-0.008754,0.011400,0.443597,0.013669,0.440568,-3.025880,0.000,0.000,0.000,0.026204,0,0.000
28.7334,0.493971,0.491300,0.544706,0.120880,0.142857,-0.164837,0.493784,0.517139,0.556548,-0.003744,0.516769,0.236840,-0.021978,0.539682,0.153846,-0.011951,0.006218,0.440384,-0.008754,0.011400,0.443597,0.013472,0.440590,-3.025906,0.000,0.000,0.000,0.025785,0,0.000
28.7435,0.493589,0.490919,0.544706,-0.076923,0.010990,-0.230770,0.493692,0.517047,0.556475,0.002062,0.522556,0.235367,-0.002442,0.544566,0.192918,-0.012036,0.006267,0.440337,-0.008754,0.011400,0.443597,0.013570,0.440546,-3.025923,0.000,0.000,0.000,0.026220,0,0.000
28.7529,0.493589,0.490919,0.545088,-0.032967,0.010990,0.296703,0.493729,0.517084,0.556529,0.002800,0.523300,0.228836,-0.012210,0.500610,0.139194,-0.012122,0.006317,0.440356,-0.008754,0.011400,0.443597,0.013669,0.440568,-3.025920,0.000,0.000,0.000,0.026128,0,0.000
28.7626,0.493971,0.490919,0.544706,0.450550,-0.032967,-0.142857,0.493747,0.517084,0.556511,-0.004472,0.523295,0.236100,-0.026862,0.500610,0.192918,-0.012036,0.006170,0.440361,-0.008754,0.011400,0.443597,0.013525,0.440568,-3.025911,0.000,0.000,0.000,0.026165,0,0.000
28.7760,0.493589,0.490919,0.544706,-0.164837,-0.142857,-0.142857,0.494609,0.517953,0.557360,0.024614,0.544916,0.257221,-0.031746,0.505494,0.398046,-0.012036,0.006267,0.440337,-0.008754,0.011400,0.443831,0.013570,0.440546,-3.025895,0.292,0.000,-0.000,0.026165,0,0.073
28.7858,0.493971,0.490919,0.545088,-0.076923,-0.296703,-0.010990,0.495616,0.518933,0.558337,0.041352,0.568739,0.273266,-0.046398,0.515263,0.085470,-0.012122,0.006219,0.440379,-0.008753,0.011400,0.444065,0.013625,0.440590,-3.025866,0.292,0.000,-0.000,0.027034,0,0.146
28.7963,0.493971,0.491300,0.545088,-0.054947,0.208790,-0.274727,0.496568,0.519894,0.559258,0.064616,0.584551,0.295847,-0.046398,0.598290,0.090354,-0.012038,0.006268,0.440403,-0.008753,0.011400,0.444299,0.013572,0.440612,-3.025845,0.292,0.000,-0.000,0.027633,0,0.219
28.8063,0.494352,0.491300,0.545088,-0.010990,0.098900,-0.120880,0.497539,0.520836,0.560180,0.080621,0.607618,0.318429,-0.017094,0.534799,0.105006,-0.012038,0.006170,0.440426,-0.008753,0.011400,0.444533,0.013527,0.440634,-3.025835,0.292,0.000,-0.000,0.028594,0,0.292
28.8154,0.494734,0.491300,0.545088,0.164837,-0.274727,0.098900,0.498510,0.521777,0.561102,0.096634,0.630670,0.341019,-0.002442,0.578754,0.183150,-0.012037,0.006073,0.440450,-0.008753,0.011400,0.444767,0.013483,0.440656,-3.025849,0.292,0.000,-0.000,0.029536,0,0.366
28.8265,0.494734,0.491682,0.545469,-0.208790,0.098900,0.450550,0.499500,0.522773,0.562080,0.120657,0.647188,0.357084,-0.051282,0.564102,0.407814,-0.012039,0.006171,0.440492,-0.008754,0.011400,0.445001,0.013529,0.440700,-3.025878,0.292,0.000,-0.000,0.030095,0,0.439
28.8373,0.495115,0.491682,0.545469,0.098900,-0.076923,-0.164837,0.500472,0.523713,0.563003,0.136683,0.670217,0.379681,0.017094,0.598290,0.231990,-0.012039,0.006074,0.440515,-0.008754,0.011400,0.445235,0.013485,0.440722,-3.025923,0.292,0.000,-0.000,0.031091,0,0.512
28.8469,0.495497,0.492063,0.545469,-0.010990,0.186813,-0.318680,0.501481,0.524708,0.563963,0.153447,0.686701,0.403030,0.021978,0.554335,0.407814,-0.011955,0.006025,0.440562,-0.008755,0.011399,0.445469,0.013387,0.440766,-3.025986,0.292,0.000,-0.000,0.031650,0,0.585
28.8571,0.495878,0.491682,0.546232,-0.098900,-0.120880,0.164837,0.502490,0.525666,0.564959,0.170226,0.717733,0.411824,-0.031746,0.691087,0.188034,-0.012212,0.005978,0.440599,-0.008756,0.011399,0.445704,0.013596,0.440809,-3.026060,0.292,0.000,-0.000,0.033026,0,0.658
28.8667,0.496641,0.492063,0.546232,0.252747,-0.120880,-0.054947,0.503554,0.526698,0.565956,0.180455,0.734952,0.435912,0.173382,0.647131,0.456655,-0.012127,0.005832,0.440670,-0.008756,0.011398,0.445938,0.013456,0.440875,-3.026127,0.292,0.000,-0.000,0.033603,0,0.731
28.8771,0.497023,0.492063,0.546996,0.032967,0.098900,-0.142857,0.504600,0.527712,0.566989,0.197960,0.759465,0.445428,0.109890,0.705739,0.090354,-0.012300,0.005834,0.440730,-0.008757,0.011397,0.446172,0.013613,0.440940,-3.026187,0.292,0.000,-0.000,0.034634,0,0.804
28.8866,0.497404,0.492445,0.547377,-0.362637,0.032967,-0.098900,0.505646,0.528744,0.568004,0.215458,0.776699,0.462238,0.100122,0.642246,0.241758,-0.012301,0.005835,0.440796,-0.008758,0.011397,0.446406,0.013615,0.441006,-3.026245,0.292,0.000,-0.000,0.035267,0,0.877
28.8971,0.497785,0.492445,0.547759,-0.164837,0.054947,-0.098900,0.506654,0.529722,0.568981,0.232208,0.800488,0.478296,0.075702,0.735043,0.163614,-0.012387,0.005787,0.440838,-0.008758,0.011397,0.446640,0.013673,0.441050,-3.026274,0.292,0.000,-0.000,0.036299,0,0.950
28.9072,0.498167,0.492826,0.548140,0.076923,0.274727,-0.010990,0.507699,0.530755,0.569996,0.249694,0.817747,0.495101,0.197803,0.720390,0.554335,-0.012389,0.005788,0.440903,-0.008758,0.011396,0.446874,0.013674,0.441115,-3.026300,0.292,0.000,-0.000,0.036895,0,1.024
28.9169,0.498930,0.492826,0.548522,0.274727,0.032967,0.054947,0.508762,0.531771,0.571011,0.259895,0.842291,0.511896,0.246642,0.778998,0.383394,-0.012475,0.005642,0.440968,-0.008758,0.011396,0.447108,0.013692,0.441181,-3.026307,0.292,0.000,-0.000,0.037929,0,1.097
28.9270,0.499311,0.492826,0.548522,-0.142857,0.076923,-0.142857,0.509732,0.532712,0.571933,0.275885,0.865357,0.534485,0.100122,0.730159,0.583638,-0.012475,0.005544,0.440992,-0.008758,0.011396,0.447342,0.013652,0.441203,-3.026309,0.292,0.000,-0.000,0.038944,0,1.170
28.9372,0.500456,0.493208,0.549285,0.296703,0.142857,0.120880,0.510924,0.533857,0.573077,0.281032,0.884850,0.546241,0.021978,0.793651,0.378510,-0.012563,0.005400,0.441122,-0.008759,0.011396,0.447576,0.013674,0.441334,-3.026324,0.292,0.000,-0.000,0.039505,0,1.243
28.9476,0.500074,0.493208,0.549285,-0.208790,0.230770,0.010990,0.511784,0.534726,0.573925,0.310086,0.906441,0.567336,0.344322,0.818070,0.500610,-0.012563,0.005497,0.441099,-0.008759,0.011396,0.447810,0.013713,0.441312,-3.026318,0.292,0.000,-0.000,0.040649,0,1.316
28.9577,0.501219,0.493589,0.549666,0.142857,0.296703,-0.208790,0.512939,0.535834,0.575015,0.314486,0.925206,0.585630,0.046398,0.925519,0.417583,-0.012565,0.005303,0.441211,-0.008758,0.011396,0.448044,0.013638,0.441422,-3.026313,0.292,0.000,-0.000,0.041136,0,1.389
28.9677,0.501600,0.493589,0.550048,0.142857,-0.054947,-0.362637,0.513997,0.536862,0.576040,0.332437,0.950219,0.602867,0.080586,0.778998,0.705739,-0.012651,0.005255,0.441253,-0.008759,0.011396,0.448291,0.013699,0.441465,-3.026329,0.308,0.000,-0.000,0.042245,0,1.466
28.9776,0.501982,0.493971,0.550429,0.208790,0.296703,-0.032967,0.515091,0.537944,0.577103,0.351133,0.968695,0.620855,0.197803,0.857142,0.788767,-0.012653,0.005255,0.441318,-0.008759,0.011396,0.448538,0.013701,0.441531,-3.026348,0.308,0.000,-0.000,0.042891,0,1.543
28.9875,0.501982,0.493971,0.551574,-0.186813,0.098900,0.230770,0.516169,0.539009,0.578202,0.377126,0.994455,0.624271,0.168498,0.852259,0.227106,-0.012912,0.005405,0.441374,-0.008759,0.011396,0.448785,0.013998,0.441596,-3.026383,0.308,0.000,-0.000,0.043974,0,1.620
28.9976,0.502363,0.494352,0.551574,-0.340660,0.164837,-0.450550,0.517226,0.540055,0.579210,0.395079,1.012180,0.648794,0.344322,1.072039,0.417583,-0.012827,0.005356,0.441421,-0.008760,0.011396,0.449031,0.013901,0.441640,-3.026403,0.308,0.000,-0.000,0.044657,0,1.697
29.0076,0.503126,0.494352,0.552337,0.120880,0.098900,0.098900,0.518377,0.541156,0.580329,0.407256,1.038662,0.660250,0.217339,0.998779,0.324786,-0.013000,0.005260,0.441504,-0.008760,0.011395,0.449278,0.014024,0.441727,-3.026461,0.308,0.000,-0.000,0.045703,0,1.775
29.0179,0.503507,0.494734,0.552337,0.120880,-0.098900,0.032967,0.519435,0.542200,0.581338,0.425213,1.056365,0.684785,0.227106,0.945055,1.199023,-0.012915,0.005211,0.441551,-0.008761,0.011395,0.449525,0.013927,0.441771,-3.026513,0.308,0.000,-0.000,0.046422,0,1.852
29.0277,0.504270,0.494734,0.553481,0.142857,-0.186813,0.758244,0.520622,0.543339,0.582511,0.438125,1.083621,0.689692,0.236875,0.905983,0.886447,-0.013175,0.005165,0.441653,-0.008761,0.011394,0.449772,0.014151,0.441880,-3.026545,0.308,0.000,-0.000,0.047466,0,1.929
29.0379,0.504270,0.495115,0.553862,-0.164837,-0.164837,0.428570,0.521662,0.544385,0.583537,0.463360,1.101346,0.706928,0.344322,1.101343,0.285714,-0.013177,0.005264,0.441695,-0.008761,0.011394,0.450018,0.014189,0.441923,-3.026576,0.308,0.000,-0.000,0.048224,0,2.006
29.0481,0.505033,0.495497,0.553862,0.010990,0.010990,-0.098900,0.522775,0.545466,0.584584,0.474785,1.119788,0.732221,0.295483,0.998779,0.822955,-0.013092,0.005117,0.441766,-0.008762,0.011393,0.450265,0.014056,0.441989,-3.026635,0.308,0.000,-0.000,0.048888,0,2.083
29.0582,0.505415,0.495497,0.554244,-0.098900,-0.054947,-0.362637,0.523833,0.546494,0.585610,0.492729,1.144811,0.749458,0.344322,1.018315,0.612943,-0.013178,0.005069,0.441807,-0.008762,0.011393,0.450512,0.014119,0.442033,-3.026649,0.308,0.000,-0.000,0.049970,0,2.160
29.0686,0.505796,0.495878,0.555007,0.076923,-0.076923,0.186813,0.524966,0.547614,0.586729,0.512187,1.164024,0.760915,0.295483,1.145299,0.862027,-0.013267,0.005120,0.441891,-0.008763,0.011393,0.450759,0.014220,0.442120,-3.026702,0.308,0.000,-0.000,0.050616,0,2.237
29.0785,0.506178,0.496260,0.555770,-0.208790,0.098900,0.076923,0.526098,0.548734,0.587848,0.531641,1.183236,0.772364,0.280830,1.115995,0.202686,-0.013355,0.005170,0.441975,-0.008763,0.011392,0.451005,0.014321,0.442207,-3.026750,0.308,0.000,-0.000,0.051354,0,2.314
29.0881,0.506941,0.496260,0.555388,0.472527,-0.054947,-0.362637,0.527137,0.549723,0.588802,0.541550,1.207477,0.803441,0.666667,1.042735,0.993895,-0.013268,0.004924,0.442003,-0.008764,0.011392,0.451252,0.014152,0.442230,-3.026793,0.308,0.000,-0.000,0.052474,0,2.391
29.0985,0.506941,0.496641,0.555770,-0.164837,0.164837,-0.802197,0.528176,0.550769,0.589828,0.566784,1.225219,0.820690,0.573871,1.091575,0.671551,-0.013270,0.005023,0.442045,-0.008764,0.011392,0.451499,0.014189,0.442273,-3.026807,0.308,0.000,-0.000,0.053082,0,2.468
29.1085,0.507704,0.497023,0.556533,-0.076923,0.098900,0.274727,0.529364,0.551927,0.590985,0.579694,1.245193,0.832894,0.305250,1.140415,1.301587,-0.013358,0.004976,0.442152,-0.008765,0.011392,0.451746,0.014255,0.442382,-3.026841,0.308,0.000,-0.000,0.053747,0,2.545
29.1186,0.508467,0.497023,0.557677,0.076923,-0.032967,0.076923,0.530552,0.553067,0.592159,0.592592,1.272471,0.837785,0.637362,1.120879,0.222222,-0.013618,0.004930,0.442254,-0.008765,0.011391,0.451992,0.014483,0.442491,-3.026867,0.308,0.000,-0.000,0.054905,0,2.622
29.1286,0.509230,0.497404,0.557677,-0.098900,0.076923,0.934067,0.531664,0.554151,0.593205,0.603967,1.290959,0.863060,0.290598,1.262515,1.145299,-0.013533,0.004782,0.442324,-0.008765,0.011391,0.452239,0.014353,0.442557,-3.026865,0.308,0.000,-0.000,0.055663,0,2.699
29.1387,0.509611,0.497785,0.558440,-0.318680,-0.054947,0.076923,0.532796,0.555273,0.594324,0.623402,1.310207,0.874506,0.490843,1.057387,0.124542,-0.013622,0.004833,0.442408,-0.008765,0.011391,0.452486,0.014454,0.442644,-3.026873,0.308,0.000,-0.000,0.056366,0,2.776
29.1489,0.509992,0.497785,0.558440,0.186813,-0.098900,-0.472527,0.533815,0.556264,0.595295,0.640577,1.334490,0.898278,0.915751,1.267399,0.427350,-0.013621,0.004735,0.442431,-0.008765,0.011391,0.452733,0.014421,0.442666,-3.026870,0.308,0.000,-0.000,0.057487,0,2.853
29.1592,0.510755,0.498167,0.558822,-0.340660,-0.252747,-0.120880,0.534965,0.557387,0.596397,0.652702,1.353764,0.917020,0.661782,1.203907,0.315019,-0.013623,0.004638,0.442519,-0.008765,0.011392,0.452979,0.014391,0.442753,-3.026841,0.308,0.000,-0.000,0.058097,0,2.931
29.1689,0.511518,0.498548,0.559584,-0.054947,0.186813,0.516483,0.536152,0.558546,0.597553,0.665585,1.373766,0.929216,0.393163,1.277167,0.334555,-0.013712,0.004590,0.442626,-0.008765,0.011392,0.453226,0.014460,0.442862,-3.026845,0.308,0.000,-0.000,0.058838,0,3.008
