frame_idx,t_wall
11347,1786574441.635991
11348,1786574441.691615
11349,1786574441.758753
11350,1786574441.824713
11351,1786574441.892837
11352,1786574441.961068
11353,1786574442.028513
11354,1786574442.093302
11355,1786574442.184150
11356,1786574442.246210
11357,1786574442.298282
11358,1786574442.358228
11359,1786574442.425658
11360,1786574442.492349
11361,1786574442.558778
11362,1786574442.625461
11363,1786574442.692384
11364,1786574442.760128
11365,1786574442.825786
11366,1786574442.892887
11367,1786574442.959021
11368,1786574443.026292
11369,1786574443.092749
11370,1786574443.161009
11371,1786574443.237860
11372,1786574443.293730
11373,1786574443.359723
11374,1786574443.425881
11375,1786574443.492881
11376,1786574443.559325
11377,1786574443.626748
11378,1786574443.693215
11379,1786574443.763546
11380,1786574443.826576
11381,1786574443.893574
11382,1786574443.959249
11383,1786574444.027080
11384,1786574444.093159
11385,1786574444.159775
11386,1786574444.228382
11387,1786574444.302221
11388,1786574444.359807
11389,1786574444.426448
11390,1786574444.493166
11391,1786574444.561048
11392,1786574444.626389
11393,1786574444.694561
11394,1786574444.760056
11395,1786574444.830446
11396,1786574444.892926
11397,1786574444.960543
11398,1786574445.026350
11399,1786574445.094121
11400,1786574445.160202
11401,1786574445.228287
11402,1786574445.293412
11403,1786574445.360616
11404,1786574446.084188
11405,1786574446.515087
11406,1786574446.566516
11407,1786574446.629901
11408,1786574446.708640
11409,1786574446.763154
11410,1786574446.827771
11411,1786574446.897043
11412,1786574446.961829
11413,1786574447.029125
11414,1786574447.095821
11415,1786574447.162994
11416,1786574447.228719
11417,1786574447.296364
11418,1786574447.362333
11419,1786574447.429954
11420,1786574447.495404
11421,1786574447.562319
11422,1786574447.628938
11423,1786574447.696480
11424,1786574447.768150
11425,1786574447.831212
11426,1786574447.895723
11427,1786574447.963042
11428,1786574448.029810
11429,1786574448.095264
11430,1786574448.162535
11431,1786574448.229453
11432,1786574448.295526
11433,1786574448.362115
11434,1786574448.429103
11435,1786574448.496132
11436,1786574448.562135
11437,1786574448.629753
11438,1786574448.696123
11439,1786574448.762801
11440,1786574448.830967
11441,1786574448.896346
11442,1786574448.962382
11443,1786574449.029662
11444,1786574449.096256
11445,1786574449.162760
11446,1786574449.229240
11447,1786574449.296733
11448,1786574449.363282
11449,1786574449.429823
11450,1786574449.495902
11451,1786574449.564390
11452,1786574449.630538
11453,1786574449.698032
11454,1786574449.764118
11455,1786574449.831014
11456,1786574449.904267
11457,1786574449.964009
11458,1786574450.030092
11459,1786574450.097378
11460,1786574450.246894
11461,1786574450.296833
11462,1786574450.363229
11463,1786574450.431410
11464,1786574450.496731
11465,1786574450.563826
11466,1786574450.630683
11467,1786574450.698391
11468,1786574450.765373
11469,1786574450.831593
11470,1786574450.897624
11471,1786574450.981014
11472,1786574451.039416
11473,1786574451.098346
11474,1786574451.165317
11475,1786574451.232152
11476,1786574451.297201
11477,1786574451.366339
11478,1786574451.431456
11479,1786574451.516609
11480,1786574451.570964
11481,1786574451.631809
11482,1786574451.699635
11483,1786574451.765471
11484,1786574451.832689
11485,1786574451.898577
11486,1786574451.967730
11487,1786574452.043662
11488,1786574452.098591
11489,1786574452.165360
11490,1786574452.231663
11491,1786574452.298194
11492,1786574452.372726
11493,1786574452.432734
11494,1786574452.498601
11495,1786574452.565408
11496,1786574452.631048
11497,1786574452.698434
11498,1786574452.765689
11499,1786574452.832217
11500,1786574452.898657
11501,1786574452.965396
11502,1786574453.031641
11503,1786574453.099142
11504,1786574453.164742
11505,1786574453.232367
11506,1786574453.298196
11507,1786574453.367661
11508,1786574453.433148
11509,1786574453.500503
11510,1786574453.566164
11511,1786574453.634336
11512,1786574453.699259
11513,1786574453.766715
11514,1786574453.833142
11515,1786574453.900468
11516,1786574453.965666
11517,1786574454.033425
11518,1786574454.101229
11519,1786574454.169667
11520,1786574454.233255
11521,1786574454.301804
11522,1786574454.366333
11523,1786574454.433365
11524,1786574454.500207
11525,1786574454.567851
11526,1786574454.634807
11527,1786574454.711878
11528,1786574454.769066
11529,1786574454.835251
11530,1786574454.901284
11531,1786574454.967180
11532,1786574455.033178
11533,1786574455.104645
11534,1786574455.167490
11535,1786574455.244619
11536,1786574455.300047
11537,1786574455.367223
11538,1786574455.433131
11539,1786574455.500407
11540,1786574455.566655
11541,1786574455.634573
11542,1786574455.700485
11543,1786574455.774274
11544,1786574455.834307
11545,1786574455.900667
11546,1786574455.967027
11547,1786574456.034171
11548,1786574456.100625
11549,1786574456.167833
11550,1786574456.234254
11551,1786574456.306046
11552,1786574456.367122
11553,1786574456.434704
11554,1786574456.501859
11555,1786574456.570099
11556,1786574456.634161
11557,1786574456.701278
11558,1786574456.767543
11559,1786574456.834499
11560,1786574456.910592
11561,1786574456.967933
11562,1786574457.035116
11563,1786574457.103420
11564,1786574457.182583
11565,1786574457.235562
11566,1786574457.301492
11567,1786574457.369261
11568,1786574457.434660
11569,1786574457.502609
11570,1786574457.568853
11571,1786574457.636861
11572,1786574457.701717
11573,1786574457.768298
11574,1786574457.834980
11575,1786574457.901915
11576,1786574457.968241
11577,1786574458.035196
11578,1786574458.101192
11579,1786574458.169163
11580,1786574458.411589
11581,1786574458.473797
11582,1786574458.509785
11583,1786574458.568764
11584,1786574458.635027
11585,1786574458.702801
11586,1786574458.768392
11587,1786574458.835812
11588,1786574458.902256
11589,1786574458.970075
11590,1786574459.045612
11591,1786574459.103168
11592,1786574459.169291
11593,1786574459.235688
11594,1786574459.301715
11595,1786574459.370169
11596,1786574459.435463
11597,1786574459.502450
11598,1786574459.568958
11599,1786574459.639243
11600,1786574459.702197
11601,1786574459.769145
11602,1786574459.835509
11603,1786574459.902792
11604,1786574459.968736
11605,1786574460.037905
11606,1786574460.121087
11607,1786574460.169724
11608,1786574460.235841
11609,1786574460.302685
11610,1786574460.369838
11611,1786574460.436487
11612,1786574460.502650
11613,1786574460.569724
11614,1786574460.636621
11615,1786574460.703421
11616,1786574460.769768
11617,1786574460.836827
11618,1786574460.903052
11619,1786574460.970119
11620,1786574461.036442
11621,1786574461.103547
11622,1786574461.169847
11623,1786574461.237524
11624,1786574461.303214
11625,1786574461.370481
11626,1786574461.436852
11627,1786574461.504081
11628,1786574461.570424
11629,1786574461.637633
11630,1786574461.703626
11631,1786574461.771113
11632,1786574461.837398
11633,1786574461.904166
11634,1786574461.970501
11635,1786574462.037799
11636,1786574462.103847
11637,1786574462.171343
11638,1786574462.237496
11639,1786574462.304873
11640,1786574462.372031
11641,1786574462.439048
11642,1786574462.504714
11643,1786574462.572087
11644,1786574462.661230
11645,1786574462.720532
11646,1786574462.789253
11647,1786574462.841822
11648,1786574462.904800
11649,1786574462.972596
11650,1786574463.038187
11651,1786574463.105588
11652,1786574463.171564
11653,1786574463.238868
11654,1786574463.310586
11655,1786574463.372336
11656,1786574463.438711
11657,1786574463.505399
11658,1786574463.571754
11659,1786574463.638715
11660,1786574463.705341
11661,1786574463.772280
11662,1786574463.853281
11663,1786574463.906404
11664,1786574463.976603
11665,1786574464.039900
11666,1786574464.106270
11667,1786574464.172584
11668,1786574464.240223
11669,1786574464.307632
11670,1786574464.376156
11671,1786574464.439906
11672,1786574464.507052
11673,1786574464.573442
11674,1786574464.639738
11675,1786574464.707278
11676,1786574464.773499
11677,1786574464.841393
11678,1786574464.907303
11679,1786574464.974465
11680,1786574465.040735
11681,1786574465.107753
11682,1786574465.175112
11683,1786574465.241766
11684,1786574465.308623
11685,1786574465.375367
11686,1786574465.441110
11687,1786574465.508635
11688,1786574465.574716
11689,1786574465.641887
11690,1786574465.715925
11691,1786574465.776099
11692,1786574465.841911
11693,1786574465.909700
11694,1786574465.975195
11695,1786574466.042108
11696,1786574466.109938
11697,1786574466.175710
11698,1786574466.242221
11699,1786574466.309623
11700,1786574466.376202
11701,1786574466.443343
11702,1786574466.509651
11703,1786574466.576650
11704,1786574466.643411
11705,1786574466.711582
11706,1786574466.777163
11707,1786574466.845532
11708,1786574466.910428
11709,1786574466.978138
11710,1786574467.046154
11711,1786574467.111859
11712,1786574467.177717
11713,1786574467.248764
11714,1786574467.310651
11715,1786574467.381060
11716,1786574467.444339
11717,1786574467.512900
11718,1786574467.589885
11719,1786574467.646043
11720,1786574467.711437
11721,1786574467.778745
11722,1786574467.845206
11723,1786574467.912682
11724,1786574467.978659
11725,1786574468.046150
11726,1786574468.121693
11727,1786574468.180458
11728,1786574468.246374
11729,1786574468.314854
11730,1786574468.381447
11731,1786574468.446313
11732,1786574468.512635
11733,1786574468.581143
11734,1786574468.650596
11735,1786574468.713682
11736,1786574468.780342
11737,1786574468.847694
11738,1786574468.914176
11739,1786574468.980887
11740,1786574469.047470
11741,1786574469.114678
11742,1786574469.180879
11743,1786574469.247833
11744,1786574469.314806
11745,1786574469.381166
11746,1786574469.447531
11747,1786574469.515844
11748,1786574469.580879
11749,1786574469.648734
11750,1786574469.714718
11751,1786574469.782503
11752,1786574469.848627
11753,1786574469.916233
11754,1786574469.994209
11755,1786574470.049338
11756,1786574470.115511
11757,1786574470.182740
11758,1786574470.249681
11759,1786574470.317044
11760,1786574470.384212
11761,1786574470.467139
11762,1786574470.523483
11763,1786574470.585482
11764,1786574470.649161
11765,1786574470.717519
11766,1786574470.793892
11767,1786574470.852344
11768,1786574470.938464
11769,1786574470.991574
11770,1786574471.050425
11771,1786574471.124811
11772,1786574471.184969
11773,1786574471.252512
11774,1786574471.326682
11775,1786574471.384597
11776,1786574471.450724
11777,1786574471.517802
11778,1786574471.584689
11779,1786574471.651392
11780,1786574471.718321
11781,1786574471.786241
11782,1786574471.854021
11783,1786574471.920151
11784,1786574471.986007
11785,1786574472.052496
11786,1786574472.119426
11787,1786574472.186025
11788,1786574472.253381
11789,1786574472.320702
11790,1786574472.394477
11791,1786574472.453001
11792,1786574472.519841
11793,1786574472.590261
11794,1786574472.654091
11795,1786574472.721475
11796,1786574472.788147
11797,1786574472.856345
11798,1786574472.930747
11799,1786574472.990066
11800,1786574473.054542
11801,1786574473.121376
11802,1786574473.189267
11803,1786574473.255462
11804,1786574473.320314
11805,1786574473.388486
11806,1786574473.457273
11807,1786574473.522436
11808,1786574473.588429
11809,1786574473.656610
11810,1786574473.721599
11811,1786574473.789605
11812,1786574473.854664
11813,1786574473.924147
11814,1786574474.003621
11815,1786574474.063565
11816,1786574474.122014
11817,1786574474.192041
11818,1786574474.258275
11819,1786574474.322541
11820,1786574474.388697
11821,1786574474.455997
11822,1786574474.522533
11823,1786574474.590182
11824,1786574474.656783
11825,1786574474.723536
11826,1786574474.789814
11827,1786574474.856526
11828,1786574474.922670
11829,1786574474.990668
11830,1786574475.056470
11831,1786574475.123723
11832,1786574475.190388
11833,1786574475.257374
11834,1786574475.323516
11835,1786574475.394425
11836,1786574475.457633
11837,1786574475.524138
11838,1786574475.591381
11839,1786574475.659774
11840,1786574475.735674
11841,1786574475.792591
11842,1786574475.857415
11843,1786574475.925894
11844,1786574475.991719
11845,1786574476.058539
11846,1786574476.124788
11847,1786574476.191869
11848,1786574477.083544
11849,1786574477.141973
11850,1786574477.193527
11851,1786574477.261849
11852,1786574477.327566
11853,1786574477.400802
11854,1786574477.461553
11855,1786574477.528086
11856,1786574477.595562
11857,1786574477.661222
11858,1786574477.727503
11859,1786574477.795841
11860,1786574477.861009
11861,1786574477.928711
11862,1786574478.001185
11863,1786574478.063409
11864,1786574478.135895
11865,1786574478.196047
11866,1786574478.262045
11867,1786574478.329777
11868,1786574478.395443
11869,1786574478.462348
11870,1786574478.528211
11871,1786574478.596521
11872,1786574478.666621
11873,1786574478.729866
11874,1786574478.795608
11875,1786574478.862798
11876,1786574478.930030
11877,1786574478.996411
11878,1786574479.063197
11879,1786574479.129971
11880,1786574479.197268
11881,1786574479.265258
11882,1786574479.333785
11883,1786574479.403037
11884,1786574479.464121
11885,1786574479.531138
11886,1786574479.602619
11887,1786574479.663834
11888,1786574479.731619
11889,1786574479.798409
11890,1786574479.864196
11891,1786574479.931393
11892,1786574479.999185
11893,1786574480.065405
11894,1786574480.130846
11895,1786574480.198801
11896,1786574480.264430
11897,1786574480.333157
11898,1786574480.397789
11899,1786574480.465608
11900,1786574480.531905
11901,1786574480.599511
11902,1786574480.664643
11903,1786574480.734725
11904,1786574480.798746
11905,1786574480.866314
11906,1786574480.932729
11907,1786574480.999553
11908,1786574481.065834
11909,1786574481.132867
11910,1786574481.200769
11911,1786574481.267220
11912,1786574481.333156
11913,1786574481.399827
11914,1786574481.466674
11915,1786574481.533616
11916,1786574481.600156
11917,1786574481.669847
11918,1786574481.745431
11919,1786574481.801543
11920,1786574481.867536
11921,1786574481.937369
11922,1786574482.004130
11923,1786574482.069674
11924,1786574482.134906
11925,1786574482.200935
11926,1786574482.268571
11927,1786574482.335330
11928,1786574482.402112
11929,1786574482.473882
11930,1786574482.534771
11931,1786574482.602223
11932,1786574482.668570
11933,1786574482.737610
11934,1786574482.801290
11935,1786574482.869233
11936,1786574482.935325
11937,1786574483.002299
11938,1786574483.068316
11939,1786574483.136637
11940,1786574483.202218
11941,1786574483.269923
11942,1786574483.337323
11943,1786574483.403654
11944,1786574483.470398
11945,1786574483.544796
11946,1786574483.603401
11947,1786574483.670545
11948,1786574483.736685
11949,1786574483.802894
11950,1786574483.869162
11951,1786574483.936411
11952,1786574484.002902
11953,1786574484.070407
11954,1786574484.137395
11955,1786574484.205218
11956,1786574484.272625
11957,1786574484.339657
11958,1786574484.404252
11959,1786574484.471269
11960,1786574484.538805
11961,1786574484.605115
11962,1786574484.670681
11963,1786574484.739691
11964,1786574484.804822
11965,1786574484.872283
11966,1786574484.937826
11967,1786574485.005337
11968,1786574485.071206
11969,1786574485.140690
11970,1786574485.205082
11971,1786574485.278913
11972,1786574485.338722
11973,1786574485.407521
11974,1786574485.472878
11975,1786574485.539390
11976,1786574485.606178
11977,1786574485.673126
11978,1786574485.739293
11979,1786574485.806412
11980,1786574485.874031
11981,1786574485.941720
11982,1786574486.006534
11983,1786574486.074283
11984,1786574486.139814
11985,1786574486.207468
11986,1786574486.272830
11987,1786574486.340425
11988,1786574486.410858
11989,1786574486.477419
11990,1786574486.540015
11991,1786574486.607687
11992,1786574486.673749
11993,1786574486.741146
11994,1786574486.807744
11995,1786574486.874260
11996,1786574486.940618
11997,1786574487.008093
11998,1786574487.074365
11999,1786574487.141468
12000,1786574487.207596
12001,1786574487.275716
12002,1786574487.341332
12003,1786574487.408074
12004,1786574487.475582
12005,1786574487.541871
12006,1786574487.608865
12007,1786574487.676886
12008,1786574487.742570
12009,1786574487.818498
12010,1786574487.875374
12011,1786574487.943493
12012,1786574488.010262
12013,1786574488.077149
12014,1786574488.146176
12015,1786574488.209592
12016,1786574488.275698
12017,1786574488.342866
12018,1786574488.409280
12019,1786574488.477299
12020,1786574488.543847
12021,1786574488.612390
12022,1786574488.677836
12023,1786574488.744785
12024,1786574488.811166
12025,1786574488.879418
12026,1786574488.942998
12027,1786574489.010271
12028,1786574489.079211
12029,1786574489.146371
12030,1786574489.212225
12031,1786574489.278239
12032,1786574489.346054
12033,1786574489.425265
12034,1786574489.478070
12035,1786574489.547184
12036,1786574489.631348
12037,1786574489.682436
12038,1786574489.744202
12039,1786574489.812364
12040,1786574489.878623
12041,1786574489.957538
12042,1786574490.011254
12043,1786574490.100050
12044,1786574490.150703
12045,1786574490.212875
12046,1786574490.279326
12047,1786574490.346565
12048,1786574490.412895
12049,1786574490.493167
12050,1786574490.545651
12051,1786574490.613239
12052,1786574490.679450
12053,1786574490.746714
12054,1786574490.812731
12055,1786574490.879710
12056,1786574490.946356
12057,1786574491.015342
12058,1786574491.080864
12059,1786574491.146884
12060,1786574491.213418
12061,1786574491.301718
12062,1786574491.346803
12063,1786574491.414536
12064,1786574491.479794
12065,1786574491.549150
12066,1786574491.613833
12067,1786574491.681239
12068,1786574491.752646
12069,1786574491.814964
12070,1786574491.880865
12071,1786574491.948133
12072,1786574492.080436
12073,1786574492.155503
12074,1786574492.214751
12075,1786574492.283412
12076,1786574492.349526
12077,1786574492.418320
12078,1786574492.482886
12079,1786574492.552175
12080,1786574492.615162
12081,1786574492.682382
12082,1786574492.748819
12083,1786574492.816657
12084,1786574492.882924
12085,1786574492.951489
12086,1786574493.015048
12087,1786574493.083242
12088,1786574493.149864
12089,1786574493.223422
12090,1786574493.282805
12091,1786574493.349714
12092,1786574493.415574
12093,1786574493.484962
12094,1786574493.551716
12095,1786574493.620626
12096,1786574493.685124
12097,1786574493.753664
12098,1786574493.816391
12099,1786574493.883749
12100,1786574493.952643
12101,1786574494.017480
12102,1786574494.084379
12103,1786574494.152197
12104,1786574494.222307
12105,1786574494.295136
12106,1786574494.350695
12107,1786574494.419078
12108,1786574494.484638
12109,1786574494.551279
12110,1786574494.617592
12111,1786574494.685523
12112,1786574494.751507
12113,1786574494.818689
12114,1786574494.885814
12115,1786574494.951815
12116,1786574495.021586
12117,1786574495.085841
12118,1786574495.152718
12119,1786574495.219222
12120,1786574495.287929
12121,1786574495.371695
12122,1786574495.419195
12123,1786574495.485989
12124,1786574495.559287
12125,1786574495.619616
12126,1786574495.686787
12127,1786574495.753553
12128,1786574495.820578
12129,1786574495.894681
12130,1786574495.952629
12131,1786574496.020229
12132,1786574496.086791
12133,1786574496.153586
12134,1786574496.220300
12135,1786574496.287480
12136,1786574496.354144
12137,1786574496.425174
12138,1786574496.487413
12139,1786574496.554295
12140,1786574496.620808
12141,1786574496.688142
12142,1786574496.754320
12143,1786574496.822125
12144,1786574496.887812
12145,1786574496.976889
12146,1786574497.028737
12147,1786574497.089573
12148,1786574497.154785
12149,1786574497.221804
12150,1786574497.287760
12151,1786574497.355015
12152,1786574497.421884
12153,1786574497.497687
12154,1786574497.555054
12155,1786574497.622753
12156,1786574497.688184
12157,1786574497.756505
12158,1786574497.821616
12159,1786574497.889652
12160,1786574497.955156
12161,1786574498.023133
12162,1786574498.088617
12163,1786574498.156893
12164,1786574498.222504
12165,1786574498.295381
12166,1786574498.355530
12167,1786574498.423023
12168,1786574498.490109
12169,1786574498.556716
12170,1786574498.622820
12171,1786574498.690987
12172,1786574498.757097
12173,1786574498.823944
12174,1786574498.890414
12175,1786574498.957280
12176,1786574499.023085
12177,1786574499.091077
12178,1786574499.156849
12179,1786574499.224242
12180,1786574499.290148
12181,1786574499.358845
12182,1786574499.423875
12183,1786574499.491387
12184,1786574499.558007
12185,1786574499.650627
12186,1786574499.707670
12187,1786574499.759274
12188,1786574499.824752
12189,1786574499.892041
12190,1786574499.957632
12191,1786574500.029932
12192,1786574500.092260
12193,1786574500.178738
12194,1786574500.233658
12195,1786574500.292459
12196,1786574500.358250
12197,1786574500.425216
12198,1786574500.492150
12199,1786574500.560860
12200,1786574500.625364
12201,1786574500.695695
12202,1786574500.759465
12203,1786574500.826246
12204,1786574500.892228
12205,1786574500.960216
12206,1786574501.026450
12207,1786574501.092906
12208,1786574501.159470
12209,1786574501.226376
12210,1786574501.293271
12211,1786574501.360056
12212,1786574501.426329
12213,1786574501.493505
12214,1786574501.565624
12215,1786574501.628718
12216,1786574501.694928
12217,1786574501.775447
12218,1786574501.826825
12219,1786574501.895164
12220,1786574501.961678
12221,1786574502.044252
12222,1786574502.093591
12223,1786574502.164154
12224,1786574502.228083
12225,1786574502.295773
12226,1786574502.362619
12227,1786574502.427778
12228,1786574502.497715
12229,1786574502.561561
12230,1786574502.628096
12231,1786574502.694848
12232,1786574502.761362
12233,1786574502.830304
12234,1786574502.895124
12235,1786574502.963236
12236,1786574503.028172
12237,1786574503.095780
12238,1786574503.162439
12239,1786574503.230408
12240,1786574503.296228
12241,1786574503.379895
12242,1786574503.430217
12243,1786574503.496352
12244,1786574503.562797
12245,1786574503.646522
12246,1786574503.695798
12247,1786574503.763836
12248,1786574503.829337
12249,1786574503.896995
12250,1786574503.963189
12251,1786574504.030348
12252,1786574504.097769
12253,1786574504.164631
12254,1786574504.230381
12255,1786574504.297825
12256,1786574504.364615
12257,1786574504.433838
12258,1786574504.496794
12259,1786574504.565115
12260,1786574504.631107
12261,1786574504.697626
12262,1786574504.763906
12263,1786574504.831290
12264,1786574504.897405
12265,1786574504.965580
12266,1786574505.030839
12267,1786574505.098060
12268,1786574505.164018
12269,1786574505.232624
12270,1786574505.298271
12271,1786574505.366224
12272,1786574505.432692
12273,1786574505.502728
12274,1786574505.565401
12275,1786574505.632075
12276,1786574505.698728
12277,1786574505.766067
12278,1786574505.833357
12279,1786574505.899867
12280,1786574505.965778
12281,1786574506.033644
12282,1786574506.099147
12283,1786574506.166621
12284,1786574506.232715
12285,1786574506.299399
12286,1786574506.366059
12287,1786574506.436579
12288,1786574506.499604
12289,1786574506.566551
12290,1786574506.633885
12291,1786574506.700201
12292,1786574506.898820
12293,1786574506.942924
12294,1786574507.040202
12295,1786574507.111822
12296,1786574507.169544
12297,1786574507.234239
12298,1786574507.300579
12299,1786574507.369403
12300,1786574507.434045
12301,1786574507.502882
12302,1786574507.568546
12303,1786574507.637148
12304,1786574507.712094
12305,1786574507.774779
12306,1786574507.841186
12307,1786574507.914104
12308,1786574507.967474
12309,1786574508.034731
12310,1786574508.101441
12311,1786574508.170762
12312,1786574508.234790
12313,1786574508.301594
12314,1786574508.367997
12315,1786574508.435738
12316,1786574508.501598
12317,1786574508.569520
12318,1786574508.637552
12319,1786574508.707852
12320,1786574508.769888
12321,1786574508.836671
12322,1786574508.902503
12323,1786574508.970197
12324,1786574509.036860
12325,1786574509.102777
12326,1786574509.168921
12327,1786574509.236539
12328,1786574509.302722
12329,1786574509.369633
12330,1786574509.435639
12331,1786574509.503247
12332,1786574509.814278
12333,1786574509.877642
12334,1786574509.915803
12335,1786574509.970506
12336,1786574510.037280
12337,1786574510.104154
12338,1786574510.170540
12339,1786574510.238531
12340,1786574510.304758
12341,1786574510.372142
12342,1786574510.448694
12343,1786574510.505502
12344,1786574510.571206
12345,1786574510.638228
12346,1786574510.704183
12347,1786574510.771868
12348,1786574510.837851
12349,1786574510.905253
12350,1786574510.971518
12351,1786574511.038858
12352,1786574511.105460
12353,1786574511.172089
12354,1786574511.238460
12355,1786574511.306060
12356,1786574511.371757
12357,1786574511.439527
12358,1786574511.511260
12359,1786574511.572381
12360,1786574511.638438
12361,1786574511.706367
12362,1786574511.772119
12363,1786574511.841045
12364,1786574511.908150
12365,1786574511.973537
12366,1786574512.041645
12367,1786574512.108050
12368,1786574512.172812
12369,1786574512.240112
12370,1786574512.306270
12371,1786574512.373572
12372,1786574512.439827
12373,1786574512.507062
12374,1786574512.573309
12375,1786574512.640289
12376,1786574512.706451
12377,1786574512.774122
12378,1786574512.840032
12379,1786574512.909048
12380,1786574512.974539
12381,1786574513.041600
12382,1786574513.121465
12383,1786574513.175177
12384,1786574513.241205
12385,1786574513.308081
12386,1786574513.375021
12387,1786574513.442336
12388,1786574513.507384
12389,1786574513.575666
12390,1786574513.641203
12391,1786574513.708450
12392,1786574513.774543
12393,1786574513.841713
12394,1786574513.908581
12395,1786574513.975467
12396,1786574514.041741
12397,1786574514.108836
12398,1786574514.176090
12399,1786574514.242571
12400,1786574514.308760
12401,1786574514.375910
12402,1786574514.442174
12403,1786574514.510300
12404,1786574514.578578
12405,1786574514.642729
12406,1786574514.709585
12407,1786574514.776205
12408,1786574514.845656
12409,1786574514.910799
12410,1786574514.977612
12411,1786574515.043282
12412,1786574515.109360
12413,1786574515.177324
12414,1786574515.242774
12415,1786574515.309948
12416,1786574515.377147
12417,1786574515.443686
12418,1786574515.509789
12419,1786574515.577559
12420,1786574515.643755
12421,1786574515.711735
12422,1786574515.776838
12423,1786574515.844793
12424,1786574515.910910
12425,1786574515.978338
12426,1786574516.044581
12427,1786574516.111859
12428,1786574516.178585
12429,1786574516.245204
12430,1786574516.314588
12431,1786574516.378534
12432,1786574516.445379
12433,1786574516.512210
12434,1786574516.578837
12435,1786574516.645553
12436,1786574516.712289
12437,1786574516.778839
12438,1786574516.846494
12439,1786574516.911845
12440,1786574516.978458
12441,1786574517.045772
12442,1786574517.112112
12443,1786574517.179148
12444,1786574517.245632
12445,1786574517.318598
12446,1786574517.381539
12447,1786574517.446368
12448,1786574517.515827
12449,1786574517.579691
12450,1786574517.646443
12451,1786574517.712769
12452,1786574517.779848
12453,1786574517.851514
12454,1786574517.928898
12455,1786574517.983457
12456,1786574518.047405
12457,1786574518.114894
12458,1786574518.179603
12459,1786574518.247468
12460,1786574518.316082
12461,1786574518.381279
12462,1786574518.449351
12463,1786574518.514100
12464,1786574518.580384
12465,1786574518.647049
12466,1786574518.715103
12467,1786574518.781166
12468,1786574518.846956
12469,1786574518.915281
12470,1786574518.981217
12471,1786574519.048838
12472,1786574519.114786
12473,1786574519.181479
12474,1786574519.248168
12475,1786574519.317050
12476,1786574519.394553
12477,1786574519.457318
12478,1786574519.515779
12479,1786574519.584093
12480,1786574519.651404
12481,1786574519.717543
12482,1786574519.781885
12483,1786574519.849209
12484,1786574519.915593
12485,1786574519.983534
12486,1786574520.049515
12487,1786574520.116246
12488,1786574520.181865
12489,1786574520.249535
12490,1786574520.315423
12491,1786574520.383303
12492,1786574520.450718
12493,1786574520.516492
12494,1786574520.586324
12495,1786574520.649268
12496,1786574520.717627
12497,1786574520.783337
12498,1786574520.850212
12499,1786574520.918376
12500,1786574520.984254
12501,1786574521.050329
12502,1786574521.117054
12503,1786574521.184984
12504,1786574521.250336
12505,1786574521.317447
12506,1786574521.383792
12507,1786574521.450800
12508,1786574521.517993
12509,1786574521.584248
12510,1786574521.651378
12511,1786574521.718416
12512,1786574521.784724
12513,1786574521.851285
12514,1786574521.918273
12515,1786574521.984643
12516,1786574522.050498
12517,1786574522.117814
12518,1786574522.184147
12519,1786574522.251100
12520,1786574522.317451
12521,1786574522.385683
12522,1786574522.450842
12523,1786574522.518537
12524,1786574522.584586
12525,1786574522.652296
12526,1786574522.718025
12527,1786574522.788933
12528,1786574522.852611
12529,1786574522.919224
12530,1786574522.986538
12531,1786574523.053220
12532,1786574523.119108
12533,1786574523.186327
12534,1786574523.252600
12535,1786574523.319193
12536,1786574523.386146
12537,1786574523.453754
12538,1786574523.519742
12539,1786574523.587190
12540,1786574523.653203
12541,1786574523.721196
12542,1786574523.787152
12543,1786574523.855087
12544,1786574523.920262
12545,1786574523.986687
12546,1786574524.053616
12547,1786574524.120433
12548,1786574524.187896
12549,1786574524.254824
12550,1786574524.320508
12551,1786574524.387498
12552,1786574524.453486
12553,1786574524.520849
12554,1786574524.586789
12555,1786574524.654138
12556,1786574524.721795
12557,1786574524.788252
12558,1786574524.859721
12559,1786574524.921044
12560,1786574524.995265
12561,1786574525.054598
12562,1786574525.121408
12563,1786574525.188039
12564,1786574525.255383
12565,1786574525.321918
12566,1786574525.392430
12567,1786574525.455195
12568,1786574525.521707
12569,1786574525.588467
12570,1786574525.654692
12571,1786574525.723257
12572,1786574525.788730
12573,1786574525.855300
12574,1786574525.922597
12575,1786574525.988894
12576,1786574526.056853
12577,1786574526.122314
12578,1786574526.188621
12579,1786574526.256431
12580,1786574526.322797
12581,1786574526.390580
12582,1786574526.464435
12583,1786574526.523415
12584,1786574526.589515
12585,1786574526.656879
12586,1786574526.722655
12587,1786574526.790349
12588,1786574526.856385
12589,1786574526.923690
12590,1786574526.989716
12591,1786574527.056808
12592,1786574527.123899
12593,1786574527.191380
12594,1786574527.257287
12595,1786574527.323644
12596,1786574527.389857
12597,1786574527.458097
12598,1786574527.523185
12599,1786574527.591109
12600,1786574527.657665
12601,1786574527.726392
12602,1786574527.792292
12603,1786574527.859251
12604,1786574527.929219
12605,1786574527.992406
12606,1786574528.088178
12607,1786574528.149469
12608,1786574528.205469
12609,1786574528.269628
12610,1786574528.328034
12611,1786574528.393074
12612,1786574528.458330
12613,1786574528.525899
12614,1786574528.594669
12615,1786574528.659168
12616,1786574528.727121
12617,1786574528.814181
